tiempo_s,valor_raw
8.576109886169434,-65388.0
8.591729879379272,-65391.0
8.607352495193481,-65392.0
8.607352495193481,-65406.0
8.622973680496216,-65410.0
8.622973680496216,-65411.0
8.622973680496216,-65402.0
8.654215574264526,-65391.0
8.654215574264526,-65362.0
8.654215574264526,-65328.0
8.654215574264526,-65236.0
8.669837713241577,-65121.0
8.701081275939941,-64968.0
8.701081275939941,-64826.0
8.71670126914978,-64685.0
8.732322692871094,-64574.0
8.732322692871094,-64492.0
8.732322692871094,-64424.0
8.763564825057983,-64382.0
8.763564825057983,-64354.0
8.794807195663452,-64348.0
8.794807195663452,-64356.0
8.794807195663452,-64363.0
8.810429096221924,-64377.0
8.810429096221924,-64384.0
8.810429096221924,-64395.0
8.826050281524658,-64409.0
8.826050281524658,-64423.0
8.84167218208313,-64435.0
8.872914552688599,-64454.0
8.872914552688599,-64455.0
8.888535261154175,-64483.0
8.888535261154175,-64519.0
8.888535261154175,-64565.0
8.919777631759644,-64589.0
8.935400247573853,-64638.0
8.935400247573853,-64662.0
8.935400247573853,-64684.0
8.9666428565979,-64699.0
8.9666428565979,-64707.0
8.9666428565979,-64711.0
8.9666428565979,-64710.0
8.9666428565979,-64701.0
9.013505697250366,-64697.0
9.013505697250366,-64704.0
9.013505697250366,-64706.0
9.013505697250366,-64716.0
9.013505697250366,-64719.0
9.060370683670044,-64729.0
9.060370683670044,-64749.0
9.060370683670044,-64767.0
9.060370683670044,-64782.0
9.060370683670044,-64801.0
9.091613531112671,-64808.0
9.107234239578247,-64812.0
9.138477563858032,-64823.0
9.138477563858032,-64831.0
9.154098987579346,-64846.0
9.154098987579346,-64858.0
9.154098987579346,-64880.0
9.154098987579346,-64905.0
9.185340404510498,-64933.0
9.185340404510498,-64940.0
9.185340404510498,-64974.0
9.185340404510498,-65009.0
9.232205152511597,-65029.0
9.232205152511597,-65046.0
9.232205152511597,-65058.0
9.232205152511597,-65069.0
9.232205152511597,-65078.0
9.279069423675537,-65082.0
9.279069423675537,-65085.0
9.279069423675537,-65097.0
9.279069423675537,-65112.0
9.29469084739685,-65124.0
9.29469084739685,-65135.0
9.341553449630737,-65149.0
9.341553449630737,-65156.0
9.341553449630737,-65165.0
9.357178926467896,-65174.0
9.357178926467896,-65187.0
9.372796535491943,-65194.0
9.372796535491943,-65199.0
9.404040575027466,-65206.0
9.419661521911621,-65220.0
9.419661521911621,-65243.0
9.419661521911621,-65222.0
9.450903415679932,-65214.0
9.450903415679932,-65166.0
9.466524600982666,-65073.0
9.466524600982666,-64930.0
9.482146501541138,-64772.0
9.482146501541138,-64615.0
9.482146501541138,-64479.0
9.497769117355347,-64367.0
9.51338815689087,-64282.0
9.544631719589233,-64224.0
9.544631719589233,-64187.0
9.544631719589233,-64162.0
9.560254096984863,-64150.0
9.560254096984863,-64139.0
9.591496706008911,-64135.0
9.591496706008911,-64135.0
9.591496706008911,-64134.0
9.591496706008911,-64136.0
9.63835883140564,-64127.0
9.63835883140564,-64133.0
9.63835883140564,-64145.0
9.63835883140564,-64155.0
9.653980731964111,-64191.0
9.685224056243896,-64190.0
9.685224056243896,-64241.0
9.685224056243896,-64284.0
9.685224056243896,-64328.0
9.685224056243896,-64358.0
9.732086181640625,-64392.0
9.732086181640625,-64422.0
9.732086181640625,-64431.0
9.732086181640625,-64434.0
9.778950929641724,-64427.0
9.778950929641724,-64405.0
9.778950929641724,-64396.0
9.778950929641724,-64379.0
9.778950929641724,-64367.0
9.794572591781616,-64360.0
9.794572591781616,-64356.0
9.857061862945557,-64357.0
9.857061862945557,-64363.0
9.857061862945557,-64371.0
9.872679948806763,-64396.0
9.872679948806763,-64414.0
9.872679948806763,-64433.0
9.903921604156494,-64451.0
9.903921604156494,-64461.0
9.903921604156494,-64467.0
9.919544219970703,-64496.0
9.935168027877808,-64525.0
9.966409921646118,-64558.0
9.966409921646118,-64576.0
9.966409921646118,-64609.0
9.98202919960022,-64638.0
9.98202919960022,-64661.0
9.98202919960022,-64691.0
10.01327133178711,-64716.0
10.01327133178711,-64731.0
10.01327133178711,-64751.0
10.04451608657837,-64753.0
10.04451608657837,-64769.0
10.060135126113892,-64778.0
10.075761079788208,-64783.0
10.075761079788208,-64793.0
10.091377973556519,-64788.0
10.091377973556519,-64795.0
10.091377973556519,-64808.0
10.106998443603516,-64823.0
10.106998443603516,-64836.0
10.122620582580566,-64838.0
10.169484853744507,-64836.0
10.169484853744507,-64844.0
10.169484853744507,-64848.0
10.169484853744507,-64848.0
10.169484853744507,-64867.0
10.200726747512817,-64869.0
10.231969118118286,-64888.0
10.231969118118286,-64905.0
10.231969118118286,-64931.0
10.247591257095337,-64921.0
10.263218402862549,-64912.0
10.263218402862549,-64873.0
10.278834104537964,-64781.0
10.278834104537964,-64638.0
10.278834104537964,-64465.0
10.294455766677856,-64293.0
10.294455766677856,-64154.0
10.294455766677856,-64033.0
10.294455766677856,-63951.0
10.325697422027588,-63887.0
10.341319561004639,-63858.0
10.341319561004639,-63837.0
10.341319561004639,-63826.0
10.341319561004639,-63819.0
10.37256145477295,-63823.0
10.403804540634155,-63820.0
10.403804540634155,-63818.0
10.419426441192627,-63821.0
10.419426441192627,-63824.0
10.450668573379517,-63818.0
10.450668573379517,-63835.0
10.481911420822144,-63863.0
10.481911420822144,-63911.0
10.481911420822144,-63933.0
10.513153553009033,-63995.0
10.513153553009033,-64039.0
10.513153553009033,-64080.0
10.54439640045166,-64110.0
10.54439640045166,-64132.0
10.54439640045166,-64151.0
10.54439640045166,-64155.0
10.54439640045166,-64152.0
10.575639009475708,-64149.0
10.575639009475708,-64144.0
10.606882572174072,-64134.0
10.606882572174072,-64125.0
10.606882572174072,-64123.0
10.638124704360962,-64125.0
10.638124704360962,-64132.0
10.638124704360962,-64133.0
10.638124704360962,-64145.0
10.669370174407959,-64141.0
10.669370174407959,-64139.0
10.700609922409058,-64146.0
10.700609922409058,-64155.0
10.700609922409058,-64162.0
10.716230869293213,-64188.0
10.716230869293213,-64196.0
10.716230869293213,-64228.0
10.716230869293213,-64253.0
10.731852769851685,-64297.0
10.747473955154419,-64318.0
10.778716802597046,-64345.0
10.778716802597046,-64371.0
10.79433822631836,-64386.0
10.79433822631836,-64411.0
10.809959411621094,-64420.0
10.825582027435303,-64433.0
10.825582027435303,-64449.0
10.825582027435303,-64457.0
10.856822967529297,-64469.0
10.856822967529297,-64480.0
10.888065338134766,-64502.0
10.888065338134766,-64512.0
10.888065338134766,-64531.0
10.903689622879028,-64541.0
10.903689622879028,-64560.0
10.903689622879028,-64578.0
10.934932947158813,-64594.0
10.934932947158813,-64609.0
10.934932947158813,-64616.0
10.934932947158813,-64597.0
10.934932947158813,-64615.0
10.981792449951172,-64633.0
10.981792449951172,-64667.0
10.981792449951172,-64677.0
10.981792449951172,-64695.0
11.028658866882324,-64691.0
11.028658866882324,-64668.0
11.028658866882324,-64598.0
11.044282913208008,-64471.0
11.044282913208008,-64317.0
11.07552170753479,-64163.0
11.07552170753479,-64035.0
11.091142892837524,-63927.0
11.091142892837524,-63842.0
11.106764078140259,-63779.0
11.106764078140259,-63733.0
11.106764078140259,-63704.0
11.106764078140259,-63688.0
11.138015270233154,-63673.0
11.153627872467041,-63671.0
11.153627872467041,-63669.0
11.153627872467041,-63665.0
11.184871435165405,-63665.0
11.184871435165405,-63675.0
11.184871435165405,-63675.0
11.231753587722778,-63692.0
11.231753587722778,-63718.0
11.231753587722778,-63746.0
11.262977838516235,-63793.0
11.262977838516235,-63833.0
11.29422664642334,-63872.0
11.29422664642334,-63891.0
11.29422664642334,-63932.0
11.309842109680176,-63945.0
11.309842109680176,-63953.0
11.309842109680176,-63949.0
11.325463771820068,-63937.0
11.325463771820068,-63926.0
11.325463771820068,-63904.0
11.341084718704224,-63894.0
11.372328758239746,-63888.0
11.38794755935669,-63892.0
11.38794755935669,-63896.0
11.403570890426636,-63902.0
11.419191598892212,-63918.0
11.419191598892212,-63931.0
11.419191598892212,-63949.0
11.45043396949768,-63958.0
11.45043396949768,-63976.0
11.48167634010315,-63996.0
11.48167634010315,-64012.0
11.48167634010315,-64038.0
11.512925148010254,-64078.0
11.512925148010254,-64111.0
11.512925148010254,-64155.0
11.528540849685669,-64169.0
11.528540849685669,-64204.0
11.528540849685669,-64229.0
11.544162273406982,-64254.0
11.544162273406982,-64283.0
11.544162273406982,-64303.0
11.559783458709717,-64322.0
11.591121912002563,-64332.0
11.606647729873657,-64354.0
11.606647729873657,-64377.0
11.606647729873657,-64397.0
11.637889623641968,-64406.0
11.637889623641968,-64423.0
11.653510808944702,-64434.0
11.653510808944702,-64453.0
11.653510808944702,-64478.0
11.684761047363281,-64494.0
11.684761047363281,-64506.0
11.684761047363281,-64512.0
11.684761047363281,-64525.0
11.73161768913269,-64536.0
11.73161768913269,-64555.0
11.73161768913269,-64571.0
11.73161768913269,-64594.0
11.73161768913269,-64581.0
11.794102907180786,-64592.0
11.794102907180786,-64554.0
11.794102907180786,-64468.0
11.794102907180786,-64329.0
11.794102907180786,-64179.0
11.794102907180786,-64030.0
11.840969324111938,-63909.0
11.840969324111938,-63807.0
11.840969324111938,-63732.0
11.840969324111938,-63681.0
11.840969324111938,-63653.0
11.872209072113037,-63637.0
11.88783073425293,-63636.0
11.88783073425293,-63641.0
11.91907286643982,-63645.0
11.91907286643982,-63644.0
11.934694766998291,-63657.0
11.934694766998291,-63678.0
11.934694766998291,-63692.0
11.96593713760376,-63698.0
11.96593713760376,-63712.0
11.96593713760376,-63721.0
11.981560707092285,-63751.0
11.981560707092285,-63775.0
11.997180461883545,-63819.0
12.028422355651855,-63858.0
12.028422355651855,-63893.0
12.044044256210327,-63903.0
12.044044256210327,-63915.0
12.059670209884644,-63900.0
12.075286388397217,-63881.0
12.075286388397217,-63854.0
12.106529235839844,-63823.0
12.106529235839844,-63786.0
12.106529235839844,-63756.0
12.122150897979736,-63732.0
12.13777208328247,-63716.0
12.13777208328247,-63711.0
12.153393268585205,-63703.0
12.169015645980835,-63703.0
12.169015645980835,-63724.0
12.169015645980835,-63734.0
12.200257778167725,-63749.0
12.200257778167725,-63770.0
12.2315034866333,-63784.0
12.2315034866333,-63794.0
12.2315034866333,-63823.0
12.262743473052979,-63816.0
12.262743473052979,-63834.0
12.262743473052979,-63856.0
12.293986082077026,-63878.0
12.293986082077026,-63891.0
12.293986082077026,-63922.0
12.325227975845337,-63934.0
12.325227975845337,-63949.0
12.325227975845337,-63956.0
12.356471061706543,-63966.0
12.356471061706543,-63965.0
12.356471061706543,-63966.0
12.387713193893433,-63967.0
12.387713193893433,-63963.0
12.387713193893433,-63967.0
12.403334379196167,-63968.0
12.418957471847534,-63983.0
12.418957471847534,-63988.0
12.45020341873169,-64005.0
12.45020341873169,-64017.0
12.45020341873169,-64024.0
12.45020341873169,-64030.0
12.465820550918579,-64045.0
12.465820550918579,-64056.0
12.465820550918579,-64059.0
12.481441259384155,-64070.0
12.481441259384155,-64072.0
12.497062921524048,-64089.0
12.51268482208252,-64090.0
12.528307676315308,-64088.0
12.543927192687988,-64026.0
12.543927192687988,-63921.0
12.543927192687988,-63747.0
12.575170040130615,-63589.0
12.575170040130615,-63438.0
12.606412172317505,-63305.0
12.606412172317505,-63192.0
12.606412172317505,-63108.0
12.606412172317505,-63041.0
12.637654304504395,-63001.0
12.637654304504395,-62985.0
12.668897151947021,-62981.0
12.668897151947021,-62980.0
12.668897151947021,-62983.0
12.700140476226807,-62995.0
12.700140476226807,-63003.0
12.700140476226807,-63010.0
12.73138427734375,-63012.0
12.73138427734375,-63010.0
12.73138427734375,-63010.0
12.762625455856323,-63019.0
12.762625455856323,-63039.0
12.762625455856323,-63061.0
12.778246879577637,-63100.0
12.778246879577637,-63134.0
12.778246879577637,-63173.0
12.809489250183105,-63189.0
12.809489250183105,-63214.0
12.809489250183105,-63218.0
12.809489250183105,-63218.0
12.840733051300049,-63215.0
12.87197470664978,-63199.0
12.87197470664978,-63181.0
12.87197470664978,-63159.0
12.887595891952515,-63141.0
12.887595891952515,-63135.0
12.887595891952515,-63123.0
12.918839693069458,-63124.0
12.918839693069458,-63133.0
12.934462070465088,-63154.0
12.950081825256348,-63174.0
12.950081825256348,-63197.0
12.950081825256348,-63224.0
12.981323957443237,-63269.0
12.981323957443237,-63304.0
13.012568235397339,-63342.0
13.012568235397339,-63376.0
13.012568235397339,-63405.0
13.059430837631226,-63431.0
13.059430837631226,-63465.0
13.059430837631226,-63487.0
13.059430837631226,-63525.0
13.07505202293396,-63564.0
13.07505202293396,-63607.0
13.07505202293396,-63624.0
13.106295585632324,-63651.0
13.106295585632324,-63669.0
13.106295585632324,-63689.0
13.137537956237793,-63707.0
13.137537956237793,-63728.0
13.153158187866211,-63740.0
13.153158187866211,-63755.0
13.168781280517578,-63779.0
13.168781280517578,-63791.0
13.184406042098999,-63802.0
13.20002269744873,-63813.0
13.20002269744873,-63823.0
13.20002269744873,-63839.0
13.2312650680542,-63852.0
13.2312650680542,-63863.0
13.262507915496826,-63872.0
13.262507915496826,-63874.0
13.262507915496826,-63885.0
13.262507915496826,-63884.0
13.293750762939453,-63872.0
13.293750762939453,-63869.0
13.324992895126343,-63851.0
13.324992895126343,-63802.0
13.324992895126343,-63690.0
13.356235265731812,-63544.0
13.356235265731812,-63382.0
13.356235265731812,-63226.0
13.387478590011597,-63087.0
13.387478590011597,-62973.0
13.387478590011597,-62884.0
13.403101682662964,-62814.0
13.418721199035645,-62764.0
13.418721199035645,-62741.0
13.434345006942749,-62714.0
13.434345006942749,-62703.0
13.44996452331543,-62699.0
13.44996452331543,-62704.0
13.44996452331543,-62704.0
13.481207609176636,-62709.0
13.481207609176636,-62703.0
13.512451171875,-62713.0
13.512451171875,-62719.0
13.512451171875,-62731.0
13.543692350387573,-62729.0
13.543692350387573,-62752.0
13.543692350387573,-62784.0
13.559314012527466,-62835.0
13.559314012527466,-62877.0
13.559314012527466,-62930.0
13.574936866760254,-62965.0
13.590560913085938,-62987.0
13.590560913085938,-62993.0
13.621798038482666,-62992.0
13.621798038482666,-62983.0
13.637419939041138,-62968.0
13.637419939041138,-62954.0
13.637419939041138,-62933.0
13.66866421699524,-62926.0
13.66866421699524,-62923.0
13.684284210205078,-62930.0
13.699907064437866,-62943.0
13.699907064437866,-62956.0
13.699907064437866,-62978.0
13.73114824295044,-63004.0
13.73114824295044,-63027.0
13.762389898300171,-63041.0
13.762389898300171,-63064.0
13.762389898300171,-63066.0
13.793632984161377,-63090.0
13.793632984161377,-63105.0
13.793632984161377,-63122.0
13.793632984161377,-63137.0
13.824875831604004,-63172.0
13.824875831604004,-63191.0
13.856118202209473,-63227.0
13.856118202209473,-63238.0
13.856118202209473,-63269.0
13.8873610496521,-63291.0
13.8873610496521,-63324.0
13.8873610496521,-63341.0
13.918603420257568,-63356.0
13.918603420257568,-63363.0
13.918603420257568,-63372.0
13.934226036071777,-63385.0
13.934226036071777,-63387.0
13.934226036071777,-63389.0
13.981101274490356,-63403.0
13.981101274490356,-63409.0
13.981101274490356,-63421.0
14.01233196258545,-63425.0
14.01233196258545,-63437.0
14.01233196258545,-63444.0
14.027954578399658,-63459.0
14.027954578399658,-63471.0
14.027954578399658,-63493.0
14.027954578399658,-63502.0
14.074817657470703,-63513.0
14.074817657470703,-63522.0
14.074817657470703,-63541.0
14.0904381275177,-63517.0
14.0904381275177,-63451.0
14.0904381275177,-63333.0
14.121681690216064,-63193.0
14.121681690216064,-63038.0
14.121681690216064,-62905.0
14.121681690216064,-62795.0
14.121681690216064,-62705.0
14.168546199798584,-62644.0
14.168546199798584,-62609.0
14.168546199798584,-62599.0
14.168546199798584,-62596.0
14.215413331985474,-62606.0
14.215413331985474,-62610.0
14.215413331985474,-62617.0
14.215413331985474,-62636.0
14.215413331985474,-62648.0
14.231033086776733,-62658.0
14.231033086776733,-62671.0
14.277895450592041,-62682.0
14.277895450592041,-62692.0
14.277895450592041,-62715.0
14.277895450592041,-62742.0
14.324758529663086,-62777.0
14.324758529663086,-62793.0
14.324758529663086,-62845.0
14.324758529663086,-62872.0
14.324758529663086,-62907.0
14.371622562408447,-62920.0
14.371622562408447,-62934.0
14.371622562408447,-62930.0
14.371622562408447,-62923.0
14.371622562408447,-62905.0
14.402864217758179,-62891.0
14.41848635673523,-62880.0
14.41848635673523,-62876.0
14.449731349945068,-62872.0
14.449731349945068,-62873.0
14.465350866317749,-62883.0
14.480972290039062,-62895.0
14.480972290039062,-62896.0
14.480972290039062,-62915.0
14.496593236923218,-62933.0
14.496593236923218,-62954.0
14.527835369110107,-62976.0
14.527835369110107,-62994.0
14.527835369110107,-63008.0
14.527835369110107,-63032.0
14.57469916343689,-63044.0
14.57469916343689,-63060.0
14.57469916343689,-63092.0
14.59032154083252,-63125.0
14.59032154083252,-63140.0
14.62156367301941,-63175.0
14.63718581199646,-63193.0
14.63718581199646,-63210.0
14.63718581199646,-63222.0
14.668428897857666,-63235.0
14.668428897857666,-63242.0
14.668428897857666,-63257.0
14.699670314788818,-63264.0
14.699670314788818,-63275.0
14.699670314788818,-63286.0
14.730912685394287,-63300.0
14.730912685394287,-63309.0
14.730912685394287,-63319.0
14.762155532836914,-63336.0
14.762155532836914,-63358.0
14.762155532836914,-63371.0
14.793401002883911,-63382.0
14.793401002883911,-63404.0
14.824640989303589,-63414.0
14.824640989303589,-63419.0
14.824640989303589,-63429.0
14.824640989303589,-63431.0
14.840263366699219,-63429.0
14.840263366699219,-63388.0
14.840263366699219,-63328.0
14.871504783630371,-63214.0
14.871504783630371,-63082.0
14.871504783630371,-62940.0
14.871504783630371,-62827.0
14.918369054794312,-62737.0
14.918369054794312,-62666.0
14.918369054794312,-62611.0
14.933991193771362,-62585.0
14.933991193771362,-62573.0
14.980854272842407,-62575.0
14.980854272842407,-62579.0
14.980854272842407,-62601.0
14.980854272842407,-62626.0
15.012096881866455,-62650.0
15.0277259349823,-62670.0
15.0277259349823,-62686.0
15.0277259349823,-62705.0
15.043339729309082,-62725.0
15.043339729309082,-62746.0
15.043339729309082,-62767.0
15.074582576751709,-62798.0
15.074582576751709,-62837.0
15.105825185775757,-62871.0
15.105825185775757,-62913.0
15.105825185775757,-62952.0
15.137067317962646,-62984.0
15.137067317962646,-62970.0
15.137067317962646,-62990.0
15.168310403823853,-62989.0
15.168310403823853,-62980.0
15.168310403823853,-62966.0
15.199692964553833,-62944.0
15.199692964553833,-62929.0
15.199692964553833,-62929.0
15.23079538345337,-62926.0
15.23079538345337,-62934.0
15.23079538345337,-62948.0
15.262038230895996,-62961.0
15.262038230895996,-62978.0
15.262038230895996,-62989.0
15.293280363082886,-63013.0
15.293280363082886,-63031.0
15.293280363082886,-63055.0
15.293280363082886,-63075.0
15.324523448944092,-63090.0
15.324523448944092,-63096.0
15.355766534805298,-63113.0
15.355766534805298,-63130.0
15.355766534805298,-63144.0
15.355766534805298,-63176.0
15.37138843536377,-63189.0
15.37138843536377,-63220.0
15.37138843536377,-63254.0
15.418252944946289,-63289.0
15.418252944946289,-63301.0
15.418252944946289,-63329.0
15.433873891830444,-63361.0
15.433873891830444,-63374.0
15.433873891830444,-63394.0
15.465119123458862,-63407.0
15.465119123458862,-63410.0
15.465119123458862,-63424.0
15.465119123458862,-63428.0
15.465119123458862,-63437.0
15.511979818344116,-63444.0
15.511979818344116,-63462.0
15.511979818344116,-63476.0
15.511979818344116,-63485.0
15.55884575843811,-63495.0
15.55884575843811,-63518.0
15.574464559555054,-63535.0
15.574464559555054,-63557.0
15.574464559555054,-63570.0
15.574464559555054,-63582.0
15.574464559555054,-63567.0
15.621330976486206,-63559.0
15.636950731277466,-63507.0
15.636950731277466,-63420.0
15.636950731277466,-63276.0
15.668192386627197,-63137.0
15.668192386627197,-62991.0
15.699434995651245,-62861.0
15.699434995651245,-62765.0
15.699434995651245,-62694.0
15.73067855834961,-62645.0
15.73067855834961,-62620.0
15.73067855834961,-62609.0
15.761921167373657,-62615.0
15.761921167373657,-62628.0
15.761921167373657,-62641.0
15.793163776397705,-62661.0
15.793163776397705,-62665.0
15.793163776397705,-62677.0
15.82440733909607,-62694.0
15.82440733909607,-62704.0
15.82440733909607,-62722.0
15.82440733909607,-62738.0
15.855648279190063,-62754.0
15.855648279190063,-62770.0
15.855648279190063,-62810.0
15.886892318725586,-62842.0
15.886892318725586,-62881.0
15.886892318725586,-62908.0
15.918134689331055,-62933.0
15.918134689331055,-62956.0
15.918134689331055,-62979.0
15.949377059936523,-62969.0
15.949377059936523,-62974.0
15.949377059936523,-62974.0
15.949377059936523,-62969.0
15.980618953704834,-62962.0
15.980618953704834,-62966.0
15.980618953704834,-62958.0
