tiempo_s,primera_derivada,segunda_derivada
26.929487228393555,5727.8717376375425,-104826.20406952492
26.94559121131897,4807.327438185894,-130269.14491757679
26.964792013168335,3643.565418956314,-159991.2538633248
26.99411678314209,2247.467376372697,-188197.5446428896
26.99844479560852,632.4047046700798,-227861.00618122873
27.034931898117065,-1398.3087225269628,-275719.2758414249
27.04622507095337,-3779.103708792718,-279268.70492791524
27.07750153541565,-5866.608001373606,-207353.1936811719
27.078264474868774,-7096.754807691468,-92012.84555285837
27.116936445236206,-7338.8135302193405,12393.490298734378
27.117704391479492,-6898.458962911718,65047.379378256664
27.15513014793396,-6298.055460167234,71224.67376370878
27.158015966415405,-5758.864182692378,63946.06370213296
27.189815282821655,-5274.9184409331065,56513.18895951362
27.21014165878296,-4854.65315934016,46964.87594435439
27.218942165374756,-4523.480425823436,44489.93389416955
27.24849796295166,-4142.814217033447,51934.88152457348
27.268121004104614,-3692.5223214302605,50777.22570399601
27.27869725227356,-3330.3786057695106,36107.32529199367
27.30357527732849,-3114.8051167583617,15536.465487627993
27.3433678150177,-3081.7951579674627,-3863.3241757111136
27.344364166259766,-3176.6183035697395,-17879.947201151936
27.37977933883667,-3367.8743131858937,-35314.53897682013
27.380494832992554,-3741.6509271988616,-56538.67616763364
27.417520999908447,-4272.493131868032,-55253.58430622873
27.41838049888611,-4625.708276098521,-11217.054430005646
27.43864345550537,-4451.966002748122,64101.66981459042
27.47488808631897,-3600.0815590650745,140198.4246222696
27.479094982147217,-2208.7912087918085,193945.5807863055
27.512752532958984,-496.9522664841861,220562.2746394624
27.518470287322998,1320.2051854395904,221340.30520260238
27.546914100646973,3044.492616757452,204689.10971845844
27.558531761169434,4595.2309409349255,173084.97166902726
27.603334665298462,5813.852163461888,136492.04799105518
27.604455709457397,6779.1037087918085,112631.99690938563
27.61995768547058,7615.964114012058,87595.50995870313
27.647768020629883,8180.631868131059,52262.19093401596
27.657474756240845,8452.159168956314,18704.927884755307
27.688183307647705,8479.910714287143,-15104.524381968076
27.73287296295166,8210.486778844825,-50164.191277588085
27.733428239822388,7677.283653845734,-71134.79781929754
27.740583181381226,7072.330013736064,-83604.74974250565
27.766054153442383,6339.607657965644,-108733.79550133678
27.787137746810913,5332.5892857146755,-139959.64972514228
27.797409296035767,4100.253262363367,-167716.56078293518
27.820852994918823,2649.1243131877127,-194950.31335856082
27.841230869293213,981.0482486263936,-221761.51485234642
27.875028610229492,-899.0599244498299,-239173.302283632
27.87709879875183,-2845.724587911718,-214496.31911065124
27.905022859573364,-4331.00103022025,-132899.69308044648
27.928280353546143,-4972.119677198862,-29479.309752730387
27.938749313354492,-4802.669986263936,46037.946428668874
27.961007595062256,-4235.51253434016,67632.31885304321
27.979569911956787,-3720.5528846152447,54239.461710096744
28.008954286575317,-3367.6811469786117,33692.74768198238
28.028671503067017,-3181.4689217035266,18721.025068714425
28.037750720977783,-3068.144745879181,13053.474845435176
28.05780577659607,-2972.6133241765638,12606.777987684836
28.076940536499023,-2866.4362980762235,15095.13435792087
28.10924530029297,-2731.09117444983,15300.37345457913
28.129313468933105,-2621.6303228029574,1411.1864696815246
28.137091636657715,-2708.5121909349255,-37159.00798408711
28.158523321151733,-3216.174450548351,-90311.90976980951
28.177254676818848,-4153.502747251878,-117111.03837575365
28.20813488960266,-5089.95106456041,-80628.11212232645
28.22771430015564,-5443.552541209101,7328.2430460039905
28.25600028038025,-4972.699175824346,98210.2614182736
28.256566524505615,-3872.1883585167234,161154.27541211603
28.28224229812622,-2394.2307692304894,199796.9071943544
28.30368685722351,-675.4378434070532,216774.07065595844
28.323232173919678,1074.1543612648456,210085.69067657844
28.353131771087646,2685.933207418202,192392.20252393352
28.35714030265808,4152.429601647782,175118.5825892776
28.378236293792725,5487.830528846644,159181.02893192554
28.40171241760254,6699.326064558591,137793.23703636238
28.417454481124878,7692.5223214284415,103604.1595124857
28.444141387939453,8356.992616758362,62235.7378949232
28.457153797149658,8688.294127747213,29437.725360594413
28.482044458389282,8827.996222527872,5735.963255574461
28.49767804145813,8780.069539836404,-23737.98076911271
28.53170680999756,8448.188530222069,-56353.55855099533
28.546526193618774,7878.412603020479,-88851.09031615457
28.575319051742554,7026.571085163596,-123685.39663452793
28.575802326202393,5899.446256868032,-158491.53288110075
28.595607042312622,4490.706559065984,-198220.72458794081
28.631174087524414,2727.9146634609788,-239074.0363152304
28.6460599899292,665.5219780222978,-261514.85233498306
28.66802978515625,-1456.3229738987502,-246867.75626724964
28.67598605155945,-3284.3621222536967,-189241.178743373
28.695351600646973,-4484.181833792718,-102434.43080349834
28.731885194778442,-4923.31301510967,-26218.28854728392
28.747051239013672,-4903.674450549261,8106.273609200798
28.758455276489258,-4793.6126373624575,14891.236692960774
28.776951789855957,-4665.414663461888,7267.878605830447
28.79544186592102,-4677.32657966917,-15080.37860571676
28.83155608177185,-4906.700721153356,-34316.51356476095
28.846348762512207,-5226.390796705346,-43137.770432679186
28.868314027786255,-5596.9050480762235,-49321.77197781584
28.87629532814026,-6015.539148350399,-51794.03116420644
28.895543336868286,-6425.609546703527,-51795.37259630251
28.929286241531372,-6844.265109891239,-60258.46711889926
28.943325996398926,-7389.745020605915,-81174.07494830785
28.968253135681152,-8143.050309064165,-104803.3997251423
28.976158142089844,-9066.599416208192,-108527.21497280982
