tiempo_s,valor_filt
6.029833555221558,53.609060847000436
6.029833555221558,52.85446746245105
6.029833555221558,50.77458177975727
6.061074733734131,46.86232971692701
6.061074733734131,40.88741507969395
6.061074733734131,32.99580877708514
6.076695203781128,23.51873306974158
6.076695203781128,12.567063813044786
6.076695203781128,-0.2058382758608523
6.10793924331665,-15.398578196021475
6.10793924331665,-33.35804929853529
6.10793924331665,-53.76762682476604
6.139181852340698,-75.59818546672236
6.139181852340698,-97.44225548845588
6.154807090759277,-118.06960283659998
6.154807090759277,-136.92223816501775
6.17042350769043,-154.2497745446223
6.17042350769043,-170.8011404795889
6.17042350769043,-187.34086819737922
6.201666593551636,-204.38049372138903
6.201666593551636,-222.22754081124933
6.232909440994263,-241.0673359963617
6.232909440994263,-260.7393187807156
6.2641518115997314,-280.17518550343607
6.2641518115997314,-296.7939840015963
6.2641518115997314,-306.2492972271163
6.279773235321045,-302.8375988573605
6.279773235321045,-280.7318774202939
6.279773235321045,-235.9550512658242
6.31101655960083,-168.52313030986735
6.31101655960083,-83.67315503582937
6.31101655960083,8.834186502335989
6.31101655960083,97.3730416451649
6.342258453369141,171.8807740578459
6.342258453369141,226.41971308796565
6.357881546020508,259.86752736883744
6.357881546020508,274.8333971851421
6.373501539230347,275.7161620646603
6.373501539230347,266.9842322190547
6.404747247695923,252.30027171484377
6.404747247695923,234.41452508078606
6.4359869956970215,215.33394318257416
6.4359869956970215,196.38182315416773
6.4359869956970215,178.13453228259192
6.467228651046753,160.4264832585428
6.467228651046753,142.52894378250159
6.498470783233643,123.4605683784887
6.498470783233643,102.37059108401894
6.498470783233643,78.95613768531514
6.498470783233643,53.791246914300146
6.529714345932007,28.36286902087589
6.529714345932007,4.711679655776926
6.529714345932007,-15.184618992930641
6.560957193374634,-29.982009866399004
6.560957193374634,-39.23665317361919
6.560957193374634,-43.333483333284505
6.592203140258789,-43.25333477952441
6.592203140258789,-40.349379670351496
6.592203140258789,-36.13237615845024
6.6234424114227295,-31.987261315625545
6.6234424114227295,-28.857479341809558
6.6234424114227295,-27.042095695991907
6.654685020446777,-26.19052157874118
6.654685020446777,-25.46237872791279
6.654685020446777,-23.80382810806076
6.670306205749512,-20.30694851766497
6.670306205749512,-14.54979859612369
6.670306205749512,-6.758912369667317
6.701549291610718,2.2763939159689093
6.701549291610718,11.46245466526757
6.701549291610718,19.705679572646478
6.732792377471924,26.173176245579583
6.732792377471924,30.456455496084175
6.732792377471924,32.61733670582243
6.732792377471924,33.15032060468754
6.764034271240234,32.91651992330816
6.764034271240234,33.035833855587875
6.77966046333313,34.65087734784695
6.795278310775757,38.52187285013744
6.795278310775757,44.55292808222744
6.826519250869751,51.47553168549454
6.826519250869751,56.96954795587248
6.826519250869751,58.398843816904524
6.857762336730957,53.96144408847643
6.857762336730957,43.60667817837799
6.889004230499268,29.07352274018624
6.889004230499268,13.000206449363926
6.889004230499268,-2.299553706490979
6.889004230499268,-15.673245349412422
6.920247316360474,-27.227748739660694
6.920247316360474,-37.814018156010064
6.920247316360474,-48.324619405564675
6.95149040222168,-59.2422779512742
6.95149040222168,-70.62067882936304
6.95149040222168,-82.36614059137597
6.982732772827148,-94.56442679064816
6.982732772827148,-107.66391650530184
6.982732772827148,-122.41626304737846
6.99835467338562,-139.54659941071242
6.99835467338562,-159.27126792508182
7.013975381851196,-180.95834777199312
7.029598951339722,-203.21307849619436
7.029598951339722,-224.37196330071924
7.045218229293823,-243.01747421386835
7.045218229293823,-258.0096386877863
7.045218229293823,-267.8419264214612
7.076462268829346,-269.73762182675415
7.076462268829346,-259.3815462066083
7.09208345413208,-232.02586604992018
7.10770320892334,-184.7923130128957
7.123328685760498,-118.90539124343691
7.123328685760498,-40.31904979230524
7.138946056365967,41.845807964515544
