tiempo_s,valor_filt
0.0,65.95446031112279
0.0001316070556640625,260.75729713378263
0.00017523765563964844,442.6944500120788
0.00020694732666015625,600.7784948465497
0.00023508071899414062,727.3099060435802
0.0002646446228027344,818.5400077425635
0.000293731689453125,874.5023590795166
0.0003218650817871094,898.1661905388572
0.00047850608825683594,894.22209456256
0.0005273818969726562,867.8561374192303
0.0005555152893066406,823.8088585042988
0.0008904933929443359,765.8859422740893
0.001016378402709961,696.9359278831444
0.010458946228027344,619.1810505665043
0.01080632209777832,534.7091830033855
0.010850667953491211,445.9191460864062
0.010874032974243164,355.7542799383724
0.01089620590209961,267.64440554489346
0.010917901992797852,185.1791911215818
0.010938882827758789,111.62426385473091
0.010960102081298828,49.434803224952894
0.010981082916259766,-0.092543250863846
0.011001825332641602,-36.94618798592571
0.01102757453918457,-62.29370484871597
0.011047601699829102,-78.19353499497869
0.011065959930419922,-87.20994746726852
0.011083602905273438,-92.02453922339313
0.01110219955444336,-95.12101565194348
0.011119365692138672,-98.58689000475228
0.011136770248413086,-104.03602784682592
0.0111541748046875,-112.62072245602997
0.011172294616699219,-125.08214145223351
0.011189699172973633,-141.79065660985975
0.011250972747802734,-162.7510425229399
0.011277437210083008,-187.5804101049466
0.011301040649414062,-215.49313352973968
0.014292001724243164,-245.33408404315296
0.03204631805419922,-275.68578875917405
0.03514456748962402,-305.0449521605986
0.0352175235748291,-332.03443338239026
0.03524160385131836,-355.60137176256706
0.03526449203491211,-375.1549834880137
0.035286903381347656,-390.6147491275612
0.035308837890625,-402.36395501054716
0.05575251579284668,-411.12719880479415
0.05591011047363281,-417.80700640955837
0.05593991279602051,-423.3206616131981
0.05596494674682617,-428.4741673196205
0.05598902702331543,-433.8987566290727
0.05601310729980469,-440.05965579475185
0.05603528022766113,-447.32955197132407
0.05605673789978027,-456.10353583454025
0.05607891082763672,-466.92167224964163
0.05610036849975586,-480.56125769006167
0.0561215877532959,-498.06159599314964
0.056142568588256836,-520.6479056307938
0.05616354942321777,-549.5286827110417
0.05618643760681152,-585.5561983068477
0.05620908737182617,-628.7670798105434
0.056229352951049805,-677.8600173278089
0.05625009536743164,-729.7140544055494
0.05627012252807617,-779.0889071753847
0.056290388107299805,-818.6588421306172
0.05630993843078613,-839.4966272934697
0.056330204010009766,-832.0379109770945
0.056349754333496094,-787.4325445943093
0.05636954307556152,-699.063133126852
0.05638885498046875,-563.928849550603
0.056481122970581055,-383.58942985344476
0.05652332305908203,-164.44520012917292
0.058859825134277344,82.73242844200358
0.058950185775756836,343.95172496806777
0.0589747428894043,603.634766819633
0.05899834632873535,846.4564723544635
0.059020042419433594,1059.087306731426
0.059041738510131836,1231.5704577364531
0.05906271934509277,1358.1403372824605
0.05908393859863281,1437.3928614690244
0.07346200942993164,1471.8302957255364
0.07364296913146973,1466.9071790641487
0.07367134094238281,1429.7837086477014
0.07369446754455566,1368.035157228279
0.07371640205383301,1288.5600205681785
0.07373833656311035,1196.8730508602907
0.07375907897949219,1096.8712114427533
0.07378029823303223,991.0429183733231
0.07380104064941406,880.9854655320123
0.0738227367401123,768.0336208026544
0.07384300231933594,653.8007022245563
0.07386374473571777,540.4863498097262
0.07388424873352051,430.88999169416616
0.07390475273132324,328.1571759236759
0.07392525672912598,235.35288135136082
0.07394576072692871,154.98780042968002
0.0739898681640625,88.61973416000478
0.07403326034545898,36.62085676687891
0.07406115531921387,-1.8462489800522575
0.07408285140991211,-28.65295028573641
0.07410383224487305,-46.38176441851553
0.07412409782409668,-57.93387371927217
0.07414555549621582,-66.1484949716824
0.07416582107543945,-73.50087191407582
0.07418632507324219,-81.91748981341793
0.07420659065246582,-92.71495323368119
0.07422733306884766,-106.6428138629697
0.07424688339233398,-123.99559837918876
0.07426714897155762,-144.75538726977993
0.07438063621520996,-168.7312604089001
0.07441449165344238,-195.67246235280476
0.07500910758972168,-225.34502020667853
0.07547712326049805,-257.5741066989635
0.07553553581237793,-292.2631389007568
0.07555937767028809,-329.401209161627
0.07560133934020996,-369.061937288464
0.0756232738494873,-411.38447356226675
0.08338236808776855,-456.5205221042496
0.0834803581237793,-504.53706102909183
0.08355998992919922,-555.2824618176429
0.08381199836730957,-608.2455768691453
0.08428502082824707,-662.451808239355
0.08439278602600098,-716.4394434747489
0.08442020416259766,-768.3430044319894
0.08444356918334961,-816.0842128265772
0.08446645736694336,-857.6449589653292
0.0844886302947998,-891.3781425417217
0.08451008796691895,-916.3046419213704
0.08453106880187988,-932.347406771669
0.08455300331115723,-940.4637827632923
0.08457350730895996,-942.649759607363
0.08461856842041016,-941.799987017911
0.0846405029296875,-941.4138097263076
0.08466124534606934,-945.1443384779069
0.08468317985534668,-956.2021865304994
0.08470344543457031,-976.653938604092
0.08472561836242676,-1006.6970594420579
0.08481049537658691,-1044.0384038037705
0.08484196662902832,-1083.5367544624796
0.08534002304077148,-1117.2727540993737
0.08550596237182617,-1135.1665802274294
0.085540771484375,-1126.1673255459866
0.08556509017944336,-1079.8975310643439
0.08562326431274414,-988.4852787711573
0.0856475830078125,-848.2096380856651
0.08566927909851074,-660.5777758492188
0.08569192886352539,-432.56448591387795
0.08571243286132812,-175.94245071057642
0.08573389053344727,94.16126571264716
0.0857548713684082,361.1996772150958
0.08577609062194824,609.2868693220562
0.08579754829406738,825.0909919743067
0.08581852912902832,999.2618046578465
0.08583927154541016,1127.2047605357209
0.0858607292175293,1209.1263654495579
0.08588147163391113,1249.3971180767658
0.08590221405029297,1255.3867326917295
0.0859224796295166,1236.0012374565624
0.08598995208740234,1200.1831511623811
0.08625936508178711,1155.624241970051
0.09742379188537598,1107.8892828858054
0.09754800796508789,1060.0652338288014
0.09757256507873535,1012.9457709071023
0.09764266014099121,965.6559736870839
0.09766554832458496,916.5396955808274
0.0976870059967041,864.091381687804
0.09770727157592773,807.7224240452281
0.09772849082946777,748.2052993488841
0.09774899482727051,687.7233402652687
0.09776926040649414,629.5499686866134
0.09778904914855957,577.4645764144947
0.0978093147277832,535.061562063313
0.09782886505126953,505.11439277688385
0.09784793853759766,489.1230105100042
0.09786629676818848,487.11538381334054
0.0978851318359375,497.7100787169556
0.09790468215942383,518.3919132170173
0.09792208671569824,545.9176361158376
0.09793901443481445,576.757503193854
0.09795713424682617,607.490411486719
0.09797477722167969,635.0988517518023
0.09799337387084961,657.1449403080603
0.09801292419433594,671.8379925885246
0.09803318977355957,678.019422356889
0.09805154800415039,675.0931543819825
0.09807062149047852,662.9265311330554
0.09808874130249023,641.7431498239213
0.09810614585876465,612.0246508747055
0.09812569618225098,574.431075541051
0.12202763557434082,529.7399479474981
0.12209272384643555,478.79632458181084
0.12211179733276367,422.46306578321395
0.12212967872619629,361.56398589147653
0.1221463680267334,296.8218367420487
0.12216305732727051,228.80489876232082
0.12217903137207031,157.9031227235778
0.1400165557861328,84.3506857389687
0.14017868041992188,8.29758312354486
0.14019775390625,-70.08349923069267
0.14021587371826172,-150.48051977576293
0.14023327827453613,-232.34676702011618
0.14025092124938965,-314.85844417506917
0.1408226490020752,-396.95142492023535
0.16014885902404785,-477.4507727271648
0.16225767135620117,-555.2855088284008
0.1787407398223877,-629.7528060472503
0.17917203903198242,-700.7645882222959
0.19317030906677246,-768.984155599764
0.19391608238220215,-835.7538734050245
0.2024688720703125,-902.7396187002016
0.21291804313659668,-971.2791083541604
0.229844331741333,-1041.5136090508988
0.24732089042663574,-1111.4861316330796
0.24785208702087402,-1176.4710728279958
0.26101255416870117,-1228.8220647905555
0.2616689205169678,-1258.557209801701
0.2793846130371094,-1254.7386941841282
0.2794673442840576,-1207.4757912261102
0.29401254653930664,-1110.1492907813365
0.31081390380859375,-961.3056173238413
0.3113420009613037,-765.6786806667205
0.3115246295928955,-533.9978080755297
0.32927608489990234,-281.57773991926695
0.3440675735473633,-26.032353986918377
0.3607625961303711,215.33050271621812
0.36191678047180176,427.8568676416566
0.3793025016784668,601.2080513616211
0.3797180652618408,730.1301748409587
0.39461183547973633,814.3406564396946
0.4109067916870117,857.6962476937637
0.4113903045654297,866.8932192642076
0.4295175075531006,849.9770444618758
0.42963171005249023,814.9232082825646
0.44397759437561035,768.5048392350396
0.4609403610229492,715.5930106466574
0.46163225173950195,658.9490202567382
0.479672908782959,599.4773723974812
0.4798238277435303,536.8284601029858
0.4937431812286377,470.1841447431831
0.5110864639282227,399.0370808158921
0.5118758678436279,323.78959090416566
0.5298511981964111,246.04720219047672
0.5299580097198486,168.55708606170924
0.5443332195281982,94.82818106189866
0.5609686374664307,28.546120226878937
0.5615205764770508,-27.061197544721846
0.5792109966278076,-69.75542150568364
0.5792953968048096,-98.61003200726068
0.5939912796020508,-114.08260344694267
0.6111137866973877,-117.86090239056537
0.6116526126861572,-112.55094020336415
0.6117229461669922,-101.29146556720025
0.629420280456543,-87.37094683053266
0.6610264778137207,-73.90020422115872
0.661170482635498,-63.567864903454996
0.6615238189697266,-58.48476495705588
0.6792678833007812,-60.110843709451004
0.6793475151062012,-69.253164151956
0.6938047409057617,-86.12266047579294
0.7110788822174072,-110.43582727662124
0.7115151882171631,-141.5436554038013
0.7116096019744873,-178.56543971638078
0.7294704914093018,-220.50465627777118
0.7464368343353271,-266.3313892817166
0.760765552520752,-315.02854063940356
0.7613248825073242,-365.6113904255097
0.7795226573944092,-417.1366651536804
0.7796792984008789,-468.71475952196056
0.8109042644500732,-519.5273592809746
0.8110895156860352,-568.8387796442485
0.8124144077301025,-615.9834776105647
0.8287899494171143,-660.3218016813637
0.8291387557983398,-701.1782527950307
0.8638794422149658,-737.7985532179465
0.8640036582946777,-769.3695932264334
0.8660461902618408,-795.1336177093315
0.8661205768585205,-814.5973625555454
0.8798313140869141,-827.7952058559551
0.9024629592895508,-835.5228699085628
0.9128844738006592,-839.4297815790858
0.9133095741271973,-841.8617825117267
0.9172189235687256,-845.3935669693417
0.9426431655883789,-852.0777996456902
0.9529983997344971,-862.5427861797159
0.9567611217498779,-875.1607992011842
0.9568390846252441,-885.5531455685189
0.9872894287109375,-886.6707779060818
0.9874734878540039,-869.5803311160055
0.9894781112670898,-824.909640783772
1.0103759765625,-744.7071031079927
1.029637098312378,-624.3077828238462
1.032097578048706,-463.73891914713727
1.045639991760254,-268.27798169768124
1.0463204383850098,-47.98796567739479
1.0551366806030273,183.6722385466278
1.055572748184204,411.8319511493301
1.068373680114746,622.3432885647256
1.1043331623077393,803.642751092926
1.1065375804901123,948.0316329505408
1.1260414123535156,1052.2225279245588
1.1262075901031494,1117.1526572859343
1.1478092670440674,1147.1907199803823
1.1479613780975342,1148.948455800576
1.1484243869781494,1129.9451734791378
1.1526868343353271,1097.3642082702445
1.1534337997436523,1057.0926286095498
1.193432092666626,1013.1630912399296
1.1936380863189697,967.6348410663865
