tiempo_s,valor_raw
0.0,-65903.0
0.00010275840759277344,-65697.0
0.0001423358917236328,-65533.0
0.0002079010009765625,-65498.0
0.00024175643920898438,-65415.0
0.00027441978454589844,-65051.0
0.00032591819763183594,-64544.0
0.00035834312438964844,-64166.0
0.0003902912139892578,-64033.0
0.0004220008850097656,-64041.0
0.0004532337188720703,-64128.0
0.000484466552734375,-64272.0
0.000514984130859375,-64463.0
0.000545501708984375,-64676.0
0.0005762577056884766,-64812.0
0.0006070137023925781,-64766.0
0.0006375312805175781,-64724.0
0.0006678104400634766,-64758.0
0.0006983280181884766,-64872.0
0.0013854503631591797,-64964.0
0.004824161529541016,-64854.0
0.005032777786254883,-64716.0
0.005478382110595703,-64629.0
0.005719900131225586,-64414.0
0.00583958625793457,-64163.0
0.005877971649169922,-64052.0
0.005906105041503906,-64052.0
0.005934715270996094,-64015.0
0.0061681270599365234,-64047.0
0.0223541259765625,-64183.0
0.02244853973388672,-64343.0
0.02247333526611328,-64524.0
0.0225222110748291,-64663.0
0.022549152374267578,-64617.0
0.022571802139282227,-64603.0
0.022593259811401367,-64677.0
0.022615671157836914,-64749.0
0.022637367248535156,-64704.0
0.022658109664916992,-64589.0
0.022679567337036133,-64562.0
0.02270030975341797,-64649.0
0.02272176742553711,-64770.0
0.02274298667907715,-64809.0
0.022764205932617188,-64743.0
0.022784948348999023,-64673.0
0.02280569076538086,-64736.0
0.022826194763183594,-64835.0
0.02284693717956543,-64808.0
0.022867679595947266,-64642.0
0.0228879451751709,-64356.0
0.022908449172973633,-64078.0
0.02292919158935547,-63944.0
0.022949934005737305,-63956.0
0.02297067642211914,-64032.0
0.022991657257080078,-64136.0
0.02301192283630371,-64116.0
0.023032426834106445,-64066.0
0.023052692413330078,-64068.0
0.023073434829711914,-64064.0
0.023093700408935547,-64028.0
0.023114442825317383,-63918.0
0.02313518524169922,-63819.0
0.023156166076660156,-63765.0
0.02317667007446289,-63765.0
0.023196935653686523,-63808.0
0.023216962814331055,-63764.0
0.02323746681213379,-63684.0
0.02325749397277832,-63648.0
0.023278236389160156,-63663.0
0.023309946060180664,-63678.0
0.02332901954650879,-63672.0
0.023349761962890625,-63579.0
0.02337050437927246,-63465.0
0.023390531539916992,-63393.0
0.023411035537719727,-63491.0
0.023430824279785156,-63703.0
0.023451566696166992,-63843.0
0.023471832275390625,-63855.0
0.02349233627319336,-63817.0
0.023512601852416992,-63841.0
0.023532867431640625,-63882.0
0.023553133010864258,-63848.0
0.02357316017150879,-63870.0
0.023593425750732422,-63907.0
0.023614168167114258,-63857.0
0.02363419532775879,-63872.0
0.023654460906982422,-63944.0
0.023674726486206055,-63993.0
0.023694753646850586,-63905.0
0.023714780807495117,-63698.0
0.023735523223876953,-63433.0
0.023755550384521484,-63212.0
