tiempo_relativo_s,primera_derivada,segunda_derivada
16.68209958076477,1508.88125,23896.09375000002
16.682576417922974,1699.8187500000004,23201.953125000004
16.711577892303467,1880.1125,20787.499999999953
16.71219491958618,2032.4187499999996,15403.515624999969
16.712989568710327,2126.5687499999995,6276.171875000031
16.730576038360596,2132.8375,-5056.249999999977
16.73128604888916,2045.6687499999998,-15238.281250000015
16.741870641708374,1889.0249999999999,-21815.62499999998
16.777459621429443,1696.61875,-24878.515624999993
16.778167486190796,1490.96875,-25959.76562500002
16.778790950775146,1281.2624999999998,-26170.703125000004
16.78076410293579,1072.2375,-25791.79687499999
16.796689987182617,868.59375,-24868.74999999997
16.800145149230957,674.3375000000004,-23483.59375
16.830759286880493,492.85625,-21627.34375000005
16.832019567489624,328.2999999999996,-18920.312499999978
16.83299970626831,190.1312500000003,-13574.218749999978
16.850986003875732,111.11249999999994,-1323.8281250000377
16.851460933685303,168.9499999999997,22466.79687500003
16.88287091255188,470.5812500000004,57348.43750000001
16.883676052093506,1086.5249999999999,94314.45312499997
16.884349584579468,1979.6125,118661.32812500003
16.904569625854492,2985.1062500000003,117874.21874999997
16.905229330062866,3865.5999999999995,88877.34374999994
16.913301944732666,4407.143749999999,38993.74999999998
16.932826280593872,4489.499999999999,-19211.32812499991
16.93337368965149,4099.762500000001,-73658.98437499981
16.940840005874634,3310.956250000002,-115707.03125000015
16.96224355697632,2248.4499999999985,-141042.18750000017
16.962838649749756,1054.2812499999989,-149494.14062499988
16.991350650787354,-143.45624999999984,-144051.95312499994
16.99186944961548,-1250.5500000000004,-128842.18749999988
16.992318391799927,-2204.931249999998,-106857.81249999993
17.01310682296753,-2960.274999999999,-79953.12500000017
17.013643264770508,-3484.1812500000005,-50803.906250000095
17.020092964172363,-3773.1375000000007,-23317.57812500001
17.042493104934692,-3857.2625000000007,-756.6406249999602
17.04314136505127,-3785.24375,15468.750000000085
17.06069827079773,-3609.7624999999994,24947.656249999993
17.061251163482666,-3386.08125,27711.328124999993
17.094038724899292,-3166.3812499999995,25228.906250000022
17.094849586486816,-2982.41875,20835.54687499995
17.095824480056763,-2833.0125000000003,18516.79687499998
17.118805646896362,-2686.15,21080.468750000022
17.119773387908936,-2495.725,28736.718750000022
17.12048649787903,-2226.3624999999997,38951.171875000015
17.158539295196533,-1872.5062499999997,47817.96874999998
17.15936589241028,-1461.275,52091.015624999956
17.160123586654663,-1039.0500000000004,50494.140624999985
17.161259174346924,-653.3687500000003,43683.98437500004
17.182665586471558,-340.1062499999998,33615.23437500003
17.18327021598816,-115.52499999999988,22811.328124999975
17.193029642105103,24.87499999999976,13249.999999999984
17.224483251571655,96.47499999999987,5476.953125000016
17.225348711013794,112.50625000000002,-953.515624999957
17.226378440856934,81.21875000000055,-6312.109374999985
17.253557682037354,11.512500000000259,-10306.250000000071
17.257874011993408,-83.68125000000059,-12633.203125000047
17.259726524353027,-190.6187500000005,-13587.499999999973
17.261298656463623,-301.0812500000002,-13797.265624999944
17.283508777618408,-411.3749999999996,-13244.921874999982
17.284281969070435,-512.9999999999999,-11177.734375000025
17.306040048599243,-590.21875,-7304.2968750000055
17.310201168060303,-629.86875,-2454.6874999999986
17.312203645706177,-629.49375,2063.671875000004
17.33930540084839,-596.8499999999999,5045.312500000008
17.340056657791138,-548.7687499999998,5531.249999999989
17.34216833114624,-508.3500000000001,3564.0624999999663
17.3663170337677,-491.7437500000004,983.2031249999993
17.367042303085327,-492.6187500000001,423.82812500002484
17.372323513031006,-484.9625,2905.4687500000823
17.40331768989563,-446.1312499999988,6903.5156250000255
17.404049396514893,-374.50624999999957,10220.703124999896
17.40494465827942,-282.6000000000004,12136.718749999996
17.430408239364624,-180.31874999999962,13125.781249999969
17.43122911453247,-72.58750000000092,13446.093749999942
17.43207359313965,34.818749999999454,13193.359375000102
17.46852707862854,138.5062500000007,12826.95312500004
17.469409942626953,240.0500000000001,12538.281249999894
17.470067501068115,339.118749999999,11877.343749999936
17.471226930618286,430.08749999999907,10451.562500000122
17.49644708633423,506.34375000000097,8466.406250000055
17.49720859527588,565.55,6704.296874999901
17.502222776412964,613.6124999999994,6166.015625000021
17.529284477233887,664.2062500000003,7272.265625000053
17.529990196228027,729.9687500000002,9117.968749999982
17.53229570388794,810.09375,9965.234374999965
17.55173349380493,889.4124999999997,8875.000000000022
17.552780628204346,952.0937500000003,6299.609375000017
17.561184644699097,990.20625,3087.49999999997
17.584273099899292,1001.4937499999999,28.515625000004263
17.58517050743103,990.6625,-1926.5624999999816
17.603251457214355,970.6687500000002,-2223.046874999973
17.6037654876709,955.0937500000005,-1367.5781250000157
17.611908435821533,948.7874999999999,-715.6250000000525
17.637038946151733,943.6437499999996,-1454.6874999999986
17.63768482208252,925.5124999999999,-3196.484374999976
17.658539056777954,892.5,-3710.5468749999914
17.659324169158936,866.1437500000001,-178.51562499999574
17.66430687904358,889.6437500000001,10783.984374999996
17.688764095306396,1038.6875,34648.828124999985
17.689316034317017,1444.0249999999999,75935.9375
17.690823078155518,2253.6625,128176.17187500001
17.709947109222412,3494.84375,168843.75000000003
17.715564489364624,4955.1625,171577.73437500003
17.74051022529602,6240.087500000001,126507.81249999988
17.7420756816864,6979.2874999999985,47592.9687499999
17.742533445358276,7001.574999999999,-38716.01562499984
17.763343811035156,6359.831250000001,-110261.32812499997
17.76752519607544,5237.393749999999,-157543.35937500012
17.786266565322876,3839.1374999999994,-181264.45312499985
17.795907020568848,2337.1625000000017,-185880.85937499985
17.796553373336792,865.0437500000016,-175921.0937500002
17.823776483535767,-477.57500000000164,-155542.9687500003
17.824389219284058,-1623.643750000003,-128743.35937499981
17.829932689666748,-2537.4687499999986,-99283.59374999985
17.832071781158447,-3212.1812500000005,-70335.54687499997
17.862169981002808,-3662.8374999999983,-44040.23437499993
17.862913370132446,-3916.8249999999994,-21403.51562500021
17.863760709762573,-4005.2937500000016,-2536.7187499999486
17.885231733322144,-3957.4124999999985,12534.375000000096
17.88979697227478,-3804.74375,22941.01562499986
17.892016887664795,-3590.3562500000007,27718.75000000003
17.921486616134644,-3361.2437499999996,27424.609375000073
17.922144174575806,-3151.5624999999995,23541.01562499997
17.92299175262451,-2984.5875,16869.140625
17.94603180885315,-2881.6562499999995,8519.53125
