tiempo_s,ppg_suavizada
10.595850944519043,-66171.29979395668
10.629991054534912,-66101.36881868198
10.630597591400146,-66049.45432692373
10.631130456924438,-66016.34478022043
10.655210256576538,-66003.89148351716
10.655840873718262,-66009.17891483584
10.656439781188965,-66025.96016483584
10.687947511672974,-66050.85405219847
10.688459396362305,-66082.3413461545
10.68901515007019,-66117.81696428638
10.710556983947754,-66155.06250000065
10.711202383041382,-66194.98282967099
10.718213081359863,-66237.29052197866
10.744202613830566,-66280.79876373692
10.744800090789795,-66325.09684066002
10.745278358459473,-66368.21428571496
10.768707752227783,-66409.98111263802
10.76917290687561,-66450.42788461605
10.80224084854126,-66488.27781593472
10.802814483642578,-66522.94059066
10.80336308479309,-66554.01682692372
10.810673236846924,-66580.47424450616
10.855272054672241,-66602.84890109955
10.85585618019104,-66621.87225274791
10.85640549659729,-66638.33516483582
10.867475748062134,-66652.99793956112
10.86802864074707,-66667.5408653853
10.873326778411865,-66682.43372252813
10.87499713897705,-66697.75721153912
10.922421216964722,-66714.02541208858
10.922999143600464,-66730.66723901167
10.923543691635132,-66748.57486263804
10.939713716506958,-66768.0339972534
10.94025468826294,-66788.9927884622
10.94495153427124,-66811.50137362702
10.945491790771484,-66834.77541208858
10.996758699417114,-66859.10885989077
10.997296571731567,-66883.85885989077
11.004471778869629,-66907.27747252815
11.007130146026611,-66929.9567307699
11.014238357543945,-66951.02541208858
11.01480484008789,-66972.17376373694
11.015335083007812,-66992.53708791274
11.027884006500244,-67011.21119505561
11.053341388702393,-67029.13804945121
11.053931474685669,-67045.89320055011
11.069906949996948,-67061.87087912155
11.073512077331543,-67078.00446428636
11.074548482894897,-67094.07314560506
11.130326271057129,-67110.27266483584
11.130942583084106,-67126.62980769297
11.131528615951538,-67143.04292582483
11.13870096206665,-67159.22527472595
11.139256954193115,-67175.68853022043
11.141532897949219,-67191.75549450616
11.151511430740356,-67208.46394230837
11.15525484085083,-67225.48214285781
11.168720483779907,-67243.2798763743
11.21216082572937,-67260.68784340726
11.2127206325531,-67278.88118131936
11.213252067565918,-67297.3021978029
11.223753213882446,-67317.37980769297
11.224308729171753,-67337.96737637429
11.224869966506958,-67359.41620879187
11.23988938331604,-67382.88427197869
11.287240743637085,-67409.37980769298
11.287766695022583,-67439.89182692375
11.28826379776001,-67470.40865384681
11.290802955627441,-67495.41964285781
11.291301965713501,-67514.015796704
11.297291994094849,-67520.35508241826
11.307595491409302,-67511.30391483582
11.316434860229492,-67486.08104395671
11.366445541381836,-67443.42410714352
11.367063522338867,-67383.81215659408
11.368767023086548,-67308.92685439628
11.369277715682983,-67220.08379120947
11.36980414390564,-67119.72973901166
11.385397672653198,-67010.65350274791
11.385955095291138,-66893.84512362703
11.43768835067749,-66772.62843406662
11.438190698623657,-66649.26201923142
11.442017078399658,-66526.74107142923
11.442559719085693,-66407.57451923144
11.443172693252563,-66295.14560439624
11.449573993682861,-66192.4192994512
11.459524393081665,-66102.87774725343
11.464493036270142,-66027.2163461545
11.500169038772583,-65969.3612637369
11.50079083442688,-65929.17513736329
11.50136423110962,-65907.39010989078
11.516308307647705,-65901.78777472595
11.516915559768677,-65906.53021978088
11.524338960647583,-65918.61710164903
11.557683944702148,-65937.77060439625
11.558213710784912,-65958.97115384681
11.56350040435791,-65983.83894230836
11.564413070678711,-66011.77335164903
11.577236413955688,-66042.43612637429
11.584521293640137,-66075.23695055011
11.638246774673462,-66110.68956044022
11.638794422149658,-66146.98420329737
11.639298677444458,-66184.44265109955
11.640312433242798,-66222.04910714351
11.654290437698364,-66258.92616758306
11.654832363128662,-66295.32451923144
11.655333518981934,-66330.1648351655
11.671460151672363,-66362.64732142923
11.711326599121094,-66392.5449862644
11.71182632446289,-66420.35370879185
11.712326765060425,-66446.35817307756
11.712839126586914,-66470.89663461603
11.719870567321777,-66493.75034340727
11.74807095527649,-66516.68234890176
11.748610973358154,-66538.64251373694
11.749114513397217,-66560.86435439628
11.772745609283447,-66583.84478022045
11.77322793006897,-66606.72905219847
11.77475619316101,-66630.13221153914
11.80783486366272,-66654.15762362705
11.808422565460205,-66679.13049450617
11.808908224105835,-66704.58447802263
11.831871509552002,-66731.24725274793
11.832969665527344,-66757.73935439627
11.834367513656616,-66783.82348901166
11.86491870880127,-66810.12500000067
11.865422010421753,-66835.70432692375
11.868554592132568,-66860.4817994512
11.886646032333374,-66884.63427197869
11.8906729221344,-66908.12122252815
11.896783113479614,-66930.3210851655
11.923899412155151,-66950.86984890177
11.924378633499146,-66970.70913461606
11.924917459487915,-66989.48695055011
11.947786808013916,-67009.18750000065
11.948269605636597,-67027.98660714351
11.955445528030396,-67046.16311813252
11.980745553970337,-67063.55460164901
11.981563329696655,-67080.3471840666
12.003712177276611,-67096.42410714355
12.004375696182251,-67111.77266483587
12.005072116851807,-67126.76167582483
12.014251708984375,-67141.02575549517
12.051215887069702,-67154.9879807699
12.05222225189209,-67169.00240384684
12.053018569946289,-67182.57967033033
12.054206609725952,-67195.79704670397
12.076097965240479,-67211.0350274732
12.076573610305786,-67226.232829671
12.103283405303955,-67242.6236263743
12.112200498580933,-67261.8169642864
12.113028049468994,-67283.91929945123
12.113789558410645,-67309.34168956112
12.147073030471802,-67339.32692307759
12.14776349067688,-67370.8471840666
12.148363828659058,-67398.77884615451
12.155235528945923,-67422.25274725343
12.1847825050354,-67436.6085164842
12.185256481170654,-67438.17135989077
12.186007022857666,-67423.93200549517
12.211849689483643,-67392.86675824244
12.218052864074707,-67345.48111263804
12.218675374984741,-67282.8684752754
12.24529504776001,-67206.38289835231
12.245887994766235,-67118.21462912156
12.246385097503662,-67019.42342033033
12.268627643585205,-66913.33962912156
12.269192934036255,-66801.39800824242
12.274306297302246,-66687.07795329737
12.300870895385742,-66572.65968406659
12.301331043243408,-66461.75789835233
12.303847789764404,-66357.68612637428
12.324649095535278,-66263.91895604461
12.325185775756836,-66181.1016483523
12.334773778915405,-66114.2740384622
12.367403507232666,-66065.21050824242
12.368032217025757,-66034.21256868198
12.3685302734375,-66021.73935439625
12.392014741897583,-66025.98454670396
12.392486095428467,-66042.36401098967
12.396827220916748,-66068.93063186882
12.423827886581421,-66104.36504120946
12.42437195777893,-66144.96462912155
12.424891948699951,-66189.40693681383
12.44698452949524,-66237.5913461545
12.447448968887329,-66289.75892857208
12.453655004501343,-66344.95364011056
12.479951858520508,-66401.82657967102
12.48042893409729,-66458.92513736329
12.506157875061035,-66515.86401098967
12.506980657577515,-66570.67067307758
12.507773637771606,-66622.73008241826
12.513976097106934,-66671.3317307699
12.540790319442749,-66716.00480769297
12.541323900222778,-66756.2390109897
12.545266389846802,-66792.56559066002
12.56810474395752,-66824.54876373694
12.573162317276001,-66851.98798076989
12.573822736740112,-66875.56524725341
12.602054595947266,-66897.94436813254
12.624969482421875,-66918.43715659407
12.62548279762268,-66938.57383241826
12.626151084899902,-66958.36881868198
12.626643180847168,-66979.66964285781
12.635438680648804,-67002.31284340726
12.663456678390503,-67027.50240384685
12.664113759994507,-67054.57039835231
12.664579153060913,-67083.75034340727
12.688223361968994,-67114.45157967102
12.689087629318237,-67147.11813186879
12.696712732315063,-67179.95741758311
12.725412607192993,-67213.71222527539
12.72599196434021,-67247.22424450614
12.72649359703064,-67279.62637362706
12.749522686004639,-67310.9505494512
12.750174760818481,-67340.754807693
12.755051136016846,-67368.56284340726
12.787239074707031,-67395.045329671
12.787729263305664,-67420.04807692373
12.788186073303223,-67443.78605769298
12.811251640319824,-67465.86023351715
12.812091588973999,-67487.36916208857
12.816437005996704,-67507.12019230836
12.843631744384766,-67526.8938873633
12.844186782836914,-67547.33516483584
12.844719409942627,-67567.52850274793
12.867820501327515,-67587.27747252816
12.868353128433228,-67606.30322802266
12.873064756393433,-67624.80391483585
12.90605092048645,-67643.1710164842
12.906742572784424,-67660.97458791274
12.90747332572937,-67678.61572802266
12.936200380325317,-67695.98145604462
12.93687129020691,-67714.18784340727
12.937602281570435,-67732.76270604464
12.943028450012207,-67751.77026098967
12.975873470306396,-67772.08619505561
12.976577997207642,-67795.33482142926
12.977285385131836,-67820.90006868199
13.005305290222168,-67845.357829671
13.00598955154419,-67862.99828296772
13.00673222541809,-67870.3004807699
13.013258695602417,-67864.30425824244
13.044249773025513,-67841.46359890178
13.045015811920166,-67800.6043956051
13.045608758926392,-67741.94196428641
13.07372260093689,-67667.37122252815
13.074412822723389,-67577.52918956113
13.075077533721924,-67475.96188186879
13.11285924911499,-67364.51133241826
13.113471031188965,-67245.00927197869
13.1141197681427,-67120.46359890177
13.114982604980469,-66993.50789835231
13.142879247665405,-66866.67101648421
13.143497705459595,-66744.00995879188
13.14764952659607,-66627.32314560504
13.184497594833374,-66519.79429945121
13.18528127670288,-66425.14800824241
13.187375545501709,-66346.26682692375
13.21273159980774,-66285.20673076989
13.213376522064209,-66244.17067307759
13.214000463485718,-66224.4041895611
13.214611291885376,-66225.46806318747
13.223519802093506,-66242.43818681387
13.258875131607056,-66269.14800824242
13.259936094284058,-66301.50343406657
13.26108431816101,-66338.63667582483
13.286521196365356,-66377.79395604462
13.287275552749634,-66417.12774725341
13.287779808044434,-66456.6799450556
13.2931969165802,-66496.62843406659
13.323137283325195,-66536.20020604462
13.323718547821045,-66574.44677197868
13.324180364608765,-66611.15762362703
13.348648071289062,-66645.23076923144
13.349824666976929,-66676.42410714352
13.35461163520813,-66704.05666208858
13.386178255081177,-66727.7846840666
13.386645793914795,-66747.79635989077
13.387134552001953,-66763.81318681387
13.413089275360107,-66776.86813186879
13.413586139678955,-66787.61263736332
13.41426134109497,-66797.30254120944
13.448981523513794,-66806.72081044024
13.449598550796509,-66816.64010989077
