tiempo_s,primera_derivada,segunda_derivada
9.911503314971924,-5579.734718406144,-29716.743217647945
9.912169456481934,-5774.9184409331065,-20908.900669780905
9.912845849990845,-5914.277129122638,-12822.74854060006
9.944287776947021,-5980.082417582707,-798.1520431030731
9.945034742355347,-5927.047561812287,10184.15178560872
9.945811986923218,-5817.135989012968,16893.994677161572
9.95202922821045,-5656.743646977702,24930.51382231215
9.98905086517334,-5418.2477678559735,30928.056318543895
9.98973298072815,-5161.894745881,31846.937242278273
9.990334510803223,-4908.696771979521,29064.80726329619
9.991009712219238,-4696.857829668261,30188.927283802514
10.02308177947998,-4425.673935438681,34806.136246402275
10.023730516433716,-4139.959649725824,29751.62044992885
10.02441143989563,-3949.6480082398193,19162.356198535235
10.029728412628174,-3833.3619505492607,16090.476905674223
10.066132307052612,-3692.2003777490318,11834.113152474401
10.067336559295654,-3644.0161401096702,-2453.4791378982845
10.068926095962524,-3731.4560439554043,-8731.380923791221
10.07040810585022,-3783.7182348903298,-6456.312242505646
10.09748125076294,-3834.7570398354947,-4967.322716368017
10.098177433013916,-3863.195398352218,-6567.65109886237
10.098889350891113,-3939.8394574172926,-11033.27824517919
10.106139183044434,-4039.727850275085,-5341.582245875998
10.138769626617432,-4025.3047733513085,5430.116758248005
10.139487981796265,-3952.845982143117,10593.288547283919
10.140189170837402,-3855.812156594766,13238.592462244014
10.168924808502197,-3741.0285027472128,16373.519059186492
10.169585943222046,-3593.835851647782,20764.026013068815
10.170347929000854,-3408.8040865381117,22463.620363851078
10.176304578781128,-3234.4179258261647,19056.383069994354
10.19985580444336,-3103.901957418202,16570.709564064146
10.208659648895264,-2969.2865728011384,18678.09924459607
10.209670782089233,-2805.052369504665,20468.91097182879
10.233057737350464,-2641.7839972518777,21094.01828636237
10.233806610107422,-2467.548076922867,20840.487637315164
10.238594770431519,-2308.336195054835,24907.709477986373
10.26029348373413,-2069.024725275085,28991.028502730387
10.260923147201538,-1844.479739011149,22592.39783660405
10.269840478897095,-1707.5463598894203,19551.371480076796
10.297993183135986,-1531.6577953299202,21094.018286305527
10.298633575439453,-1370.0420673085318,12268.737122269613
10.300174474716187,-1335.3580013736064,3440.7730941552472
10.305727481842041,-1314.9896978020479,8599.92058718717
10.334452629089355,-1197.7592719786117,10025.862809072805
10.335104942321777,-1154.575892856883,-853.1507554039308
10.335567712783813,-1211.4096840650745,-11301.564646373663
10.359748840332031,-1335.4009271988616,-19024.18870196243
10.360290288925171,-1515.7967032964734,-21275.11160705353
10.366177082061768,-1675.8027129117181,-27263.264079692817
10.391815900802612,-1952.0089285715585,-48013.87577265359
10.392288208007812,-2444.0247252741756,-53543.25849936003
10.396040678024292,-2808.701064561319,-13579.31619173769
10.418025493621826,-2661.2937843419786,49500.182434883296
10.418695449829102,-2016.6981456031863,108217.34417947936
10.425961256027222,-929.8162774703087,167116.94067635108
10.459408283233643,657.172905218431,223980.24338923505
10.460071086883545,2653.867616757452,256806.4259960465
10.460536003112793,4766.075721155175,260966.2066449232
10.483415603637695,6829.3269230762235,250397.06387354954
10.484050512313843,8772.428743131968,229968.39586204485
10.485395193099976,10508.821256868941,204808.49716687997
10.514890909194946,12049.364697802048,175608.2052713168
10.51540994644165,13318.55254121001,134831.3551682736
10.516398191452026,14206.666380494426,93833.16878415826
10.53878378868103,14819.883241756543,56116.12508590724
10.539247989654541,15104.524381868941,12563.85216356648
10.546274185180664,15020.904876373606,-25053.925566624002
10.571829080581665,14703.661572802957,-59874.8175651167
10.572329998016357,14062.90779533174,-107676.74708120011
10.594833612442017,12980.833619503755,-155886.4719266353
10.595348834991455,11568.724244505574,-199995.43913104388
10.595850944519043,9780.906593407053,-247086.40968412964
10.629991054534912,7615.3416895595,-279181.5118475256
10.630597591400146,5314.002403846644,-297978.9985405432
10.631130456924438,2847.6777129108086,-304133.48858184007
10.655210256576538,447.86658653720224,-264185.6434580063
10.655840873718262,-1379.2925824172926,-190785.1669813567
10.656439781188965,-2604.6960851645053,-134033.20312494316
10.687947511672974,-3523.823832416383,-98780.37002062002
10.688459396362305,-4185.1820054944255,-63828.017685523264
10.68901515007019,-4545.072115384755,-39855.28631523038
10.710556983947754,-4822.866586538112,-37136.20364004555
10.711202383041382,-5139.251373625484,-33789.33078641921
10.718213081359863,-5363.495879120819,-21790.221497440143
10.744202613830566,-5487.894917584526,-6248.390281655247
10.744800090789795,-5463.470123627303,11414.244934940143
10.745278358459473,-5305.266998625484,20320.012019340083
10.768707752227783,-5138.349931317862,25732.69016136237
10.76917290687561,-4893.543956043686,37894.11272316556
10.80224084854126,-4532.044127747213,49053.48557696243
10.802814483642578,-4108.688186812287,58511.92264765359
10.80336308479309,-3595.8533653847553,66042.72192640792
10.810673236846924,-3052.0046359897606,63029.86564219282
10.855272054672241,-2587.3755151096702,52132.07202956482
10.85585618019104,-2217.8914835167234,40126.25558027594
10.85640549659729,-1945.3554258252552,24533.44994842155
10.867475748062134,-1825.3562843419786,6601.1868991608935
10.86802864074707,-1839.736435438681,-3947.834392022287
10.873326778411865,-1888.5216346143352,-8421.510130574461
10.87499713897705,-1974.4805975278723,-10522.192651251316
10.922421216964722,-2056.8767170343563,-11553.7538633248
10.922999143600464,-2159.340659341069,-17409.104567093436
10.923543691635132,-2335.4223901078512,-22923.731541823145
10.939713716506958,-2526.1203640102394,-23830.53957771608
10.94025468826294,-2716.7110233513085,-20955.850789903252
10.94495153427124,-2861.4139766486915,-16172.304258304848
10.945491790771484,-2975.467891484186,-12893.844436746349
10.996758699417114,-3067.715487636633,-2191.899897013627
10.997296571731567,-3010.538289836404,11662.409855659917
11.004471778869629,-2881.1169299460744,17268.254206840083
11.007130146026611,-2734.246222526963,15159.523094155247
11.014238357543945,-2638.5645604395904,8735.405219795211
11.01480484008789,-2594.4797390102394,12420.318938893615
11.015335083007812,-2439.8394574172926,19182.477678498344
11.027884006500244,-2287.560096154266,17013.382125696808
11.053341388702393,-2167.6253434061437,15109.890109897606
11.053931474685669,-2045.8018543959042,10041.95999314561
11.069906949996948,-2006.953983515814,2072.5124485352353
11.073512077331543,-2012.6416552193405,-613.034426635295
11.074548482894897,-2016.7625343419786,-1384.3578296928172
11.130326271057129,-2034.7913804944255,-1961.173591894294
11.130942583084106,-2048.1413118122873,-151.5818166808458
11.131528615951538,-2037.216689561319,486.93981796077423
11.13870096206665,-2040.350274724915,254.87208114327586
11.139256954193115,-2033.1387362630267,-507.0612982081002
11.141532897949219,-2048.4632554962445,-4673.549107224062
11.151511430740356,-2107.9155219786117,-7970.788976535914
11.15525484085083,-2175.995879120819,-5777.547647596748
11.168720483779907,-2200.3562843401596,-3067.8549965728052
11.21216082572937,-2225.081559065984,-5502.554086717737
11.2127206325531,-2288.3971497276434,-11317.661830275938
11.213252067565918,-2406.164148350399,-15823.531936518975
11.223753213882446,-2541.573660711947,-13819.432520676855
11.224308729171753,-2627.2750686812287,-16608.26966019613
11.224869966506958,-2807.305975275085,-30965.616414903252
11.23988938331604,-3122.7249313196808,-47229.13804943118
11.287240743637085,-3562.972184065984,-43223.6220809159
11.287766695022583,-3814.302884614335,5780.2305116751995
11.28826379776001,-3470.488495879181,68053.52850250302
11.290802955627441,-2725.446428574287,119501.47020945678
11.291301965713501,-1558.4649725278723,180933.69033346107
11.297291994094849,169.49261676109018,231287.02352340723
11.307595491409302,2142.1274038466436,254562.21025046942
11.316434860229492,4242.487980768601,265604.8785198664
11.366445541381836,6391.805460164505,260224.394745876
11.367063522338867,8406.078296702617,240076.0860233504
11.368767023086548,10233.022836538112,213671.33842727524
11.369277715682983,11824.819711539021,178523.13701934007
11.36980414390564,13089.393028847553,143310.546875
11.385397672653198,14117.788461539021,111698.36023333346
11.385955095291138,14876.566792580888,73040.9726991752
11.43768835067749,15286.444024725824,30712.085765969732
11.438190698623657,15367.960164836404,-11310.95467042087
11.442017078399658,15105.46874999909,-55827.71720463597
11.442559719085693,14474.716689562229,-103641.7196083903
11.443172693252563,13447.201236264846,-153623.4761335322
11.449573993682861,12016.741071425713,-195126.04095132247
11.459524393081665,10325.184581043686,-229497.55322764532
11.464493036270142,8344.780219783388,-262350.56447455916
11.500169038772583,6127.575549450739,-279473.9440250851
11.50079083442688,3873.197115382027,-275991.58653856645
11.50136423110962,1711.7101648336757,-238715.87396956782
11.516308307647705,53.74313186894142,-172721.44359537834
11.516915559768677,-1051.8329326923777,-125391.69814562002
11.524338960647583,-1952.5240384609788,-91893.45810432314
11.557683944702148,-2522.128262361548,-57921.69256534407
11.558213710784912,-2879.271119506484,-48625.568767306504
11.56350040435791,-3300.137362638452,-48940.805288395946
11.564413070678711,-3662.324004120819,-41646.098042463105
11.577236413955688,-3966.474931317862,-37719.7265625
11.584521293640137,-4265.839629120819,-32358.02283660405
11.638246774673462,-4484.203296703527,-21483.033567960774
