timestamp,Crudo,Filtrado,Normalizado
1760987070.3626537,-67312.0,-45.226,0.4975
1760987070.3899171,-67362.0,-67.7081,0.4973
1760987070.4141994,-67422.0,-99.6546,0.497
1760987070.420306,-67481.0,-142.0249,0.4967
1760987070.443959,-67551.0,-192.1025,0.4962
1760987070.478453,-67620.0,-245.7974,0.4958
1760987070.4934459,-67682.0,-299.5478,0.4953
1760987070.5141683,-67745.0,-350.9617,0.4949
1760987070.52971,-67805.0,-398.5117,0.4944
1760987070.5598588,-67852.0,-441.1155,0.4941
1760987070.5607636,-67899.0,-477.7769,0.4937
1760987070.5803747,-67939.0,-507.4307,0.4935
1760987070.6011786,-67984.0,-529.3208,0.4933
1760987070.6199534,-68018.0,-543.4739,0.4932
1760987070.6447425,-68059.0,-550.8526,0.4931
1760987070.6750216,-68106.0,-553.0662,0.4931
1760987070.6910758,-68142.0,-552.0755,0.4931
1760987070.706966,-68152.0,-549.4708,0.4931
1760987070.7277358,-68058.0,-544.1879,0.4932
1760987070.7494962,-67856.0,-528.6983,0.4933
1760987070.7674809,-67600.0,-486.5384,0.4937
1760987070.7917025,-67360.0,-396.5809,0.4945
1760987070.813197,-67158.0,-244.9471,0.4958
1760987070.832025,-67027.0,-36.936,0.4976
1760987070.8420503,-66933.0,200.2745,0.4997
1760987070.8724675,-66886.0,426.8604,0.5016
1760987070.8798456,-66863.0,605.8773,0.5032
1760987070.90011,-66855.0,716.115,0.5041
1760987070.922561,-66876.0,756.4572,0.5045
1760987070.942413,-66931.0,741.1465,0.5044
1760987070.9658318,-67001.0,689.7929,0.5039
1760987070.9829764,-67080.0,618.4888,0.5033
1760987071.0217063,-67143.0,536.5352,0.5026
1760987071.0222464,-67194.0,448.5823,0.5018
1760987071.0508025,-67225.0,358.6276,0.501
1760987071.0612469,-67251.0,272.3669,0.5003
1760987071.0845964,-67268.0,196.4544,0.4996
1760987071.1012409,-67300.0,135.9029,0.4991
1760987071.1251879,-67334.0,91.6122,0.4987
1760987071.1487699,-67375.0,59.7273,0.4984
1760987071.159449,-67425.0,33.3957,0.4982
1760987071.2005808,-67483.0,5.6512,0.498
1760987071.2045364,-67539.0,-28.27,0.4977
1760987071.2219455,-67602.0,-69.8904,0.4973
1760987071.2447412,-67666.0,-117.7525,0.4969
1760987071.2636309,-67731.0,-168.7707,0.4964
1760987071.2872028,-67786.0,-219.6676,0.496
1760987071.3095138,-67831.0,-267.6187,0.4956
1760987071.3282957,-67885.0,-310.2052,0.4952
1760987071.350122,-67938.0,-345.7682,0.4949
1760987071.3665416,-67979.0,-374.0275,0.4947
1760987071.3916295,-68024.0,-395.9031,0.4945
1760987071.4108486,-68065.0,-412.627,0.4943
1760987071.419092,-68102.0,-425.1351,0.4942
1760987071.4490998,-68144.0,-433.9276,0.4941
1760987071.4757419,-68188.0,-439.3707,0.4941
1760987071.4841979,-68240.0,-442.1802,0.4941
1760987071.506701,-68260.0,-443.4687,0.494
1760987071.5283105,-68198.0,-442.9904,0.4941
1760987071.5448384,-68011.0,-435.0657,0.4941
1760987071.5679688,-67766.0,-404.8214,0.4944
1760987071.5855021,-67500.0,-330.6079,0.495
1760987071.6094284,-67278.0,-194.7599,0.4962
1760987071.6205568,-67100.0,3.6138,0.4979
1760987071.6507192,-66998.0,242.9708,0.5
1760987071.663017,-66939.0,485.1073,0.5021
1760987071.6987877,-66899.0,689.096,0.5039
1760987071.7031486,-66878.0,826.3403,0.5051
1760987071.7323637,-66877.0,889.1896,0.5057
1760987071.7569835,-66935.0,888.9298,0.5057
1760987071.7695441,-67019.0,845.3378,0.5053
1760987071.7871003,-67101.0,775.5175,0.5047
1760987071.8050914,-67167.0,689.4011,0.5039
1760987071.823037,-67232.0,592.4321,0.5031
1760987071.8536904,-67270.0,490.0051,0.5022
1760987071.8702166,-67294.0,389.4391,0.5013
1760987071.8880012,-67317.0,299.0902,0.5005
1760987071.9119332,-67346.0,225.634,0.4999
1760987071.9330513,-67372.0,171.1634,0.4994
1760987071.9381888,-67415.0,132.41,0.4991
1760987071.9586012,-67461.0,102.3795,0.4988
1760987071.983208,-67512.0,73.2442,0.4985
1760987072.011603,-67570.0,39.0546,0.4983
1760987072.0218093,-67628.0,-2.745,0.4979
1760987072.0400395,-67698.0,-51.4368,0.4975
1760987072.0698998,-67753.0,-104.3951,0.497
1760987072.081347,-67811.0,-158.3485,0.4965
1760987072.108915,-67879.0,-210.2018,0.4961
1760987072.1273482,-67933.0,-257.84,0.4957
1760987072.1538885,-67983.0,-300.4169,0.4953
1760987072.1582894,-68025.0,-337.6382,0.495
1760987072.1801238,-68070.0,-369.0158,0.4947
1760987072.2057886,-68106.0,-393.8694,0.4945
1760987072.2315226,-68139.0,-411.818,0.4943
1760987072.2383907,-68176.0,-423.0341,0.4942
1760987072.2586346,-68218.0,-428.4117,0.4942
1760987072.2821777,-68259.0,-429.6582,0.4942
1760987072.3086216,-68301.0,-429.0428,0.4942
1760987072.3322077,-68353.0,-428.6366,0.4942
1760987072.3521502,-68378.0,-429.6572,0.4942
1760987072.3583763,-68315.0,-431.0602,0.4942
1760987072.3839788,-68128.0,-426.0868,0.4942
1760987072.410178,-67871.0,-398.8047,0.4944
1760987072.434308,-67586.0,-326.3474,0.4951
1760987072.438236,-67333.0,-189.3752,0.4963
1760987072.4589062,-67155.0,14.7191,0.498
1760987072.4780974,-67044.0,264.7693,0.5002
1760987072.5023565,-66973.0,520.5294,0.5024
1760987072.5291262,-66938.0,737.554,0.5043
1760987072.537166,-66914.0,884.078,0.5056
1760987072.5572076,-66925.0,950.6366,0.5062
1760987072.5829983,-66952.0,948.4509,0.5062
1760987072.5977104,-67033.0,899.3592,0.5057
1760987072.6251676,-67126.0,823.8929,0.5051
1760987072.6467633,-67196.0,734.2915,0.5043
1760987072.6630666,-67247.0,635.5817,0.5034
1760987072.6807854,-67281.0,531.4755,0.5025
1760987072.703949,-67300.0,428.5347,0.5016
1760987072.7271268,-67303.0,335.6747,0.5008
1760987072.7430918,-67321.0,260.7894,0.5002
1760987072.7608674,-67354.0,207.062,0.4997
1760987072.7784975,-67392.0,170.9934,0.4994
1760987072.8021283,-67427.0,143.8532,0.4992
1760987072.8197756,-67465.0,116.0414,0.4989
1760987072.8428173,-67520.0,81.3486,0.4986
1760987072.8602324,-67577.0,38.1326,0.4982
1760987072.8842695,-67626.0,-12.0403,0.4978
1760987072.9010282,-67685.0,-66.1028,0.4973
1760987072.925045,-67726.0,-120.6208,0.4969
1760987072.948165,-67777.0,-172.481,0.4964
1760987072.9720123,-67830.0,-219.4397,0.496
1760987072.9775681,-67867.0,-260.5939,0.4956
1760987072.997531,-67895.0,-296.0241,0.4953
1760987073.0204737,-67922.0,-325.6555,0.4951
1760987073.0380347,-67953.0,-348.7924,0.4949
1760987073.0601625,-67992.0,-365.0118,0.4947
1760987073.0778303,-68037.0,-375.4475,0.4946
1760987073.1001732,-68066.0,-382.8354,0.4946
1760987073.1177838,-68090.0,-389.951,0.4945
1760987073.1430864,-68109.0,-397.6163,0.4944
1760987073.1669514,-68080.0,-403.8332,0.4944
1760987073.182987,-67925.0,-403.0244,0.4944
1760987073.199931,-67671.0,-383.5283,0.4946
1760987073.2176714,-67382.0,-326.5263,0.4951
1760987073.2397676,-67112.0,-212.166,0.4961
1760987073.2598665,-66910.0,-32.1495,0.4976
1760987073.2864845,-66764.0,200.1128,0.4997
1760987073.3140266,-66667.0,450.2558,0.5018
1760987073.3245533,-66620.0,675.238,0.5038
1760987073.3444028,-66594.0,839.5001,0.5052
1760987073.357635,-66604.0,926.1245,0.506
1760987073.3762915,-66643.0,938.4505,0.5061
1760987073.4007988,-66714.0,893.2424,0.5057
1760987073.4256897,-66796.0,810.6405,0.505
1760987073.4483056,-66881.0,706.8005,0.5041
1760987073.4687371,-66930.0,592.1105,0.5031
1760987073.4917831,-66970.0,473.8516,0.502
1760987073.4961627,-66993.0,359.4041,0.501
1760987073.5261016,-67020.0,256.6001,0.5001
1760987073.549513,-67048.0,171.2788,0.4994
1760987073.566622,-67080.0,104.7464,0.4988
1760987073.5887647,-67115.0,53.3474,0.4984
1760987073.6064172,-67157.0,10.4148,0.498
1760987073.627311,-67224.0,-30.9974,0.4976
1760987073.6450071,-67286.0,-76.3787,0.4972
1760987073.6682365,-67341.0,-128.8793,0.4968
1760987073.6855564,-67383.0,-188.3734,0.4963
1760987073.6976352,-67443.0,-251.2256,0.4957
1760987073.7265246,-67501.0,-312.2058,0.4952
1760987073.7495637,-67560.0,-367.4791,0.4947
1760987073.7672489,-67601.0,-415.953,0.4943
1760987073.7905939,-67649.0,-458.2625,0.4939
1760987073.8080773,-67714.0,-495.2938,0.4936
1760987073.8304539,-67812.0,-528.4396,0.4933
1760987073.8489718,-67902.0,-560.8917,0.493
1760987073.8794322,-68010.0,-597.4083,0.4927
1760987073.8808048,-68108.0,-642.0222,0.4923
1760987073.8972647,-68196.0,-695.5637,0.4919
1760987073.9193358,-68266.0,-754.6117,0.4913
1760987073.9366286,-68292.0,-811.9564,0.4908
1760987073.9569192,-68246.0,-857.6296,0.4904
1760987073.993702,-68040.0,-878.7145,0.4903
1760987074.0033867,-67749.0,-857.7139,0.4904
1760987074.040255,-67424.0,-773.5892,0.4912
1760987074.0441666,-67104.0,-609.8656,0.4926
1760987074.0718672,-66819.0,-365.9919,0.4947
1760987074.076267,-66602.0,-63.2034,0.4974
1760987074.0968869,-66435.0,259.5815,0.5002
1760987074.1229322,-66308.0,557.79,0.5028
1760987074.1505928,-66211.0,795.3794,0.5048
1760987074.1601012,-66137.0,954.7657,0.5062
1760987074.1798518,-66124.0,1038.0618,0.507
1760987074.2155225,-66167.0,1059.7642,0.5071
1760987074.216049,-66225.0,1035.9803,0.5069
1760987074.257597,-66277.0,977.8318,0.5064
1760987074.270865,-66287.0,892.5867,0.5057
1760987074.2880387,-66227.0,789.3685,0.5048
1760987074.3047554,-66071.0,684.1888,0.5039
1760987074.3387492,-65725.0,601.4479,0.5031
1760987074.34072,-65102.0,573.7162,0.5029
1760987074.3673358,-63831.0,644.802,0.5035
1760987074.3767114,-56427.0,923.3039,0.506
1760987074.3984473,-35003.0,1830.6084,0.5139
1760987074.433357,-15815.0,4452.3877,0.5367
1760987074.4470558,-5771.0,10281.7539,0.5875
1760987074.477477,-2498.0,19969.8398,0.6719
1760987074.478248,-1447.0,32167.5117,0.7781
1760987074.5253494,-1027.0,43831.875,0.8798
1760987074.5314813,-812.0,51843.625,0.9496
1760987074.5580642,-690.0,54587.0664,0.9735
1760987074.5590558,-599.0,52460.3203,0.9549
1760987074.5813155,-524.0,47280.7773,0.9098
1760987074.6149423,-462.0,41204.1914,0.8569
1760987074.6340754,-421.0,35821.8711,0.81
1760987074.63552,-385.0,31783.8789,0.7748
1760987074.6628594,-368.0,28931.1953,0.75
1760987074.6907942,-375.0,26699.4707,0.7305
1760987074.7017431,-378.0,24525.957,0.7116
1760987074.729481,-379.0,22090.7559,0.6904
1760987074.749539,-371.0,19358.2227,0.6666
1760987074.75522,-365.0,16480.5527,0.6415
1760987074.7773468,-364.0,13658.6211,0.6169
1760987074.8047938,-364.0,11036.0566,0.5941
1760987074.8301542,-365.0,8659.0166,0.5733
1760987074.8352597,-365.0,6493.5947,0.5545
1760987074.855201,-365.0,4470.9199,0.5369
1760987074.877471,-363.0,2529.6187,0.5199
1760987074.9037414,-365.0,638.3193,0.5035
1760987074.9296222,-361.0,-1203.6653,0.4874
1760987074.9344,-356.0,-2979.0703,0.472
1760987074.9670238,-349.0,-4667.9346,0.4572
1760987074.986734,-347.0,-6258.0117,0.4434
1760987075.013574,-342.0,-7748.019,0.4304
1760987075.0146759,-339.0,-9145.042,0.4182
1760987075.0355153,-343.0,-10459.3535,0.4068
1760987075.0679832,-334.0,-11699.8545,0.396
1760987075.0897336,-340.0,-12871.7197,0.3858
1760987075.106259,-334.0,-13976.4248,0.3762
1760987075.130268,-330.0,-15013.3203,0.3671
1760987075.1417336,-332.0,-15981.4385,0.3587
1760987075.1759825,-332.0,-16880.8398,0.3508
1760987075.1764948,-331.0,-17713.2012,0.3436
1760987075.1952996,-330.0,-18481.3281,0.3369
1760987075.2197442,-333.0,-19188.2148,0.3307
1760987075.234591,-335.0,-19836.457,0.3251
1760987075.2561364,-329.0,-20428.0996,0.3199
1760987075.2950895,-329.0,-20964.5469,0.3153
1760987075.3086133,-328.0,-21446.7109,0.3111
1760987075.340232,-328.0,-21875.5742,0.3073
1760987075.3417563,-330.0,-22252.6777,0.304
1760987075.3604407,-325.0,-22580.0762,0.3012
1760987075.384244,-320.0,-22859.8437,0.2988
1760987075.400442,-321.0,-23093.6309,0.2967
1760987075.4266179,-324.0,-23282.8223,0.2951
1760987075.4448552,-329.0,-23429.1133,0.2938
1760987075.4687436,-327.0,-23534.6504,0.2929
1760987075.4857981,-325.0,-23601.457,0.2923
1760987075.507755,-322.0,-23630.8008,0.292
1760987075.523991,-316.0,-23623.2187,0.2921
1760987075.5488002,-312.0,-23579.0371,0.2925
1760987075.5845442,-306.0,-23498.9492,0.2932
1760987075.5850415,-301.0,-23384.293,0.2942
1760987075.5965736,-304.0,-23237.0312,0.2955
1760987075.6147923,-306.0,-23059.6133,0.297
1760987075.6374407,-306.0,-22854.6758,0.2988
1760987075.6602707,-305.0,-22624.4297,0.3008
1760987075.6779501,-306.0,-22370.1309,0.303
1760987075.7017102,-305.0,-22092.1699,0.3054
1760987075.721161,-304.0,-21790.6465,0.3081
1760987075.746784,-300.0,-21465.8516,0.3109
1760987075.753851,-303.0,-21118.4902,0.3139
1760987075.7777498,-300.0,-20749.7637,0.3171
1760987075.8016617,-299.0,-20361.2559,0.3205
1760987075.8140275,-301.0,-19954.6035,0.3241
1760987075.8409514,-305.0,-19531.3027,0.3278
1760987075.8569038,-311.0,-19092.7969,0.3316
1760987075.8875833,-312.0,-18640.4785,0.3355
1760987075.904939,-315.0,-18175.4414,0.3396
1760987075.9154959,-316.0,-17698.2578,0.3437
1760987075.9481876,-318.0,-17209.1172,0.348
1760987075.9536152,-323.0,-16708.2402,0.3524
1760987075.973569,-328.0,-16196.291,0.3568
1760987075.993739,-323.0,-15674.4082,0.3614
1760987076.0152671,-325.0,-15143.7275,0.366
1760987076.041972,-327.0,-14605.0059,0.3707
1760987076.0673337,-326.0,-14058.8545,0.3754
1760987076.073833,-327.0,-13506.0547,0.3802
1760987076.0942397,-325.0,-12947.5361,0.3851
1760987076.1206217,-321.0,-12384.1768,0.39
1760987076.1473339,-324.0,-11816.708,0.395
1760987076.1539032,-322.0,-11245.8438,0.3999
1760987076.1745903,-319.0,-10672.4512,0.4049
1760987076.198197,-320.0,-10097.4277,0.4099
1760987076.224337,-322.0,-9521.584,0.415
1760987076.2494147,-322.0,-8945.7422,0.42
1760987076.253358,-324.0,-8370.7617,0.425
1760987076.27529,-323.0,-7797.3594,0.43
1760987076.3027658,-321.0,-7225.9639,0.435
1760987076.3279378,-323.0,-6656.7349,0.4399
1760987076.333416,-324.0,-6089.8198,0.4449
1760987076.3541613,-322.0,-5525.6401,0.4498
1760987076.3738296,-322.0,-4964.832,0.4547
1760987076.3943,-321.0,-4408.0122,0.4595
1760987076.4134374,-324.0,-3855.7212,0.4643
1760987076.4361594,-320.0,-3308.5054,0.4691
1760987076.4545565,-323.0,-2766.8958,0.4738
1760987076.4798448,-320.0,-2231.3208,0.4785
1760987076.506401,-319.0,-1702.0964,0.4831
1760987076.5124254,-321.0,-1179.4775,0.4876
1760987076.532492,-318.0,-663.7672,0.4921
1760987076.5581532,-316.0,-155.3541,0.4966
1760987076.5822287,-315.0,345.4224,0.5009
1760987076.6091368,-320.0,838.2526,0.5052
1760987076.6127527,-320.0,1322.6246,0.5094
1760987076.6350951,-319.0,1797.8344,0.5136
1760987076.6606147,-322.0,2263.3564,0.5176
1760987076.678964,-323.0,2719.0396,0.5216
1760987076.7039654,-323.0,3164.9329,0.5255
1760987076.7160232,-320.0,3601.1482,0.5293
1760987076.749977,-322.0,4027.8472,0.533
1760987076.7522748,-320.0,4445.1162,0.5366
1760987076.7742076,-325.0,4852.7563,0.5402
1760987076.7970333,-327.0,5250.2026,0.5436
1760987076.8156383,-325.0,5636.7144,0.547
1760987076.8399932,-323.0,6011.8394,0.5503
1760987076.8581493,-321.0,6375.7427,0.5535
1760987076.880875,-320.0,6728.9932,0.5565
1760987076.9013011,-326.0,7071.9727,0.5595
1760987076.9241154,-323.0,7404.4336,0.5624
1760987076.941506,-314.0,7725.7432,0.5652
1760987076.963984,-321.0,8035.5791,0.5679
1760987076.980859,-317.0,8334.0391,0.5705
1760987076.998049,-320.0,8621.1387,0.573
1760987077.0209162,-317.0,8896.6504,0.5754
1760987077.0373557,-314.0,9160.3828,0.5777
1760987077.059035,-314.0,9412.4268,0.5799
1760987077.081866,-322.0,9652.9883,0.582
1760987077.107155,-321.0,9881.9453,0.584
1760987077.1126518,-321.0,10098.8447,0.5859
1760987077.1327696,-316.0,10303.5078,0.5877
1760987077.1568463,-322.0,10496.3916,0.5894
1760987077.1828263,-318.0,10678.1914,0.5909
1760987077.2077026,-318.0,10849.3125,0.5924
1760987077.2269168,-321.0,11009.7881,0.5938
1760987077.2404375,-321.0,11159.3848,0.5951
1760987077.262789,-319.0,11297.7598,0.5963
1760987077.2864506,-324.0,11424.7275,0.5974
1760987077.2914488,-317.0,11540.3906,0.5984
1760987077.313938,-322.0,11645.085,0.5994
1760987077.3375645,-319.0,11739.2266,0.6002
1760987077.36115,-323.0,11823.0781,0.6009
1760987077.379042,-323.0,11896.6201,0.6016
1760987077.401824,-323.0,11959.6836,0.6021
1760987077.4196548,-329.0,12012.1563,0.6026
1760987077.4431112,-327.0,12054.0684,0.6029
1760987077.461095,-327.0,12085.6133,0.6032
1760987077.478295,-322.0,12107.2783,0.6034
1760987077.5009768,-324.0,12119.8193,0.6035
1760987077.5244536,-323.0,12123.8711,0.6035
1760987077.5433218,-327.0,12119.5322,0.6035
1760987077.5644147,-326.0,12106.3555,0.6034
1760987077.582004,-327.0,12083.7695,0.6032
1760987077.592195,-325.0,12051.5791,0.6029
1760987077.6212492,-325.0,12010.1494,0.6025
1760987077.6438365,-325.0,11960.1816,0.6021
1760987077.6624453,-328.0,11902.2871,0.6016
1760987077.6720543,-323.0,11836.7295,0.601
1760987077.7029574,-323.0,11763.5684,0.6004
1760987077.7203915,-324.0,11682.9297,0.5997
1760987077.7435348,-321.0,11594.9814,0.5989
1760987077.764825,-322.0,11499.8359,0.5981
1760987077.7825038,-323.0,11397.5703,0.5972
1760987077.7933037,-326.0,11288.2031,0.5963
1760987077.8239222,-325.0,11171.6816,0.5952
1760987077.8328059,-327.0,11048.0566,0.5942
1760987077.8660119,-325.0,10917.6484,0.593
1760987077.871404,-327.0,10781.0176,0.5918
1760987077.8913286,-323.0,10638.7813,0.5906
1760987077.9120698,-325.0,10491.4443,0.5893
1760987077.931594,-327.0,10339.2744,0.588
1760987077.9534383,-324.0,10182.2305,0.5866
1760987077.971782,-325.0,10020.1504,0.5852
1760987077.9939406,-324.0,9853.0527,0.5837
1760987078.0140462,-325.0,9681.1748,0.5823
1760987078.0372596,-324.0,9504.8193,0.5807
1760987078.0623014,-322.0,9324.2842,0.5791
1760987078.0735562,-321.0,9139.8945,0.5775
1760987078.1065748,-319.0,8952.0039,0.5759
1760987078.111366,-319.0,8760.9023,0.5742
1760987078.1409812,-319.0,8566.7158,0.5725
1760987078.1510658,-322.0,8369.3701,0.5708
1760987078.1833107,-324.0,8168.6475,0.5691
1760987078.1928203,-322.0,7964.376,0.5673
1760987078.2242963,-323.0,7756.7231,0.5655
1760987078.2412825,-323.0,7546.2788,0.5637
1760987078.2591932,-321.0,7333.7959,0.5618
1760987078.2771506,-325.0,7119.8643,0.5599
1760987078.3009932,-325.0,6904.7095,0.5581
1760987078.3185415,-325.0,6688.2085,0.5562
1760987078.342105,-326.0,6470.1787,0.5543
1760987078.3521943,-328.0,6250.6377,0.5524
1760987078.3829198,-325.0,6029.811,0.5504
1760987078.4003043,-326.0,5808.084,0.5485
1760987078.4228013,-323.0,5585.9463,0.5466
1760987078.4398189,-325.0,5363.834,0.5446
1760987078.4505134,-324.0,5141.9434,0.5427
1760987078.4852335,-328.0,4920.1724,0.5408
1760987078.490994,-321.0,4698.2778,0.5388
1760987078.5114524,-320.0,4476.2485,0.5369
1760987078.5378952,-327.0,4254.4517,0.535
1760987078.564483,-325.0,4033.2056,0.533
1760987078.570596,-324.0,3812.4746,0.5311
1760987078.5907316,-326.0,3592.1909,0.5292
1760987078.6173394,-324.0,3372.551,0.5273
1760987078.6428332,-323.0,3153.9426,0.5254
1760987078.6678622,-325.0,2936.7795,0.5235
1760987078.672696,-320.0,2721.3574,0.5216
1760987078.7032015,-323.0,2507.8118,0.5198
1760987078.7110445,-323.0,2296.1462,0.5179
1760987078.7306209,-327.0,2086.1946,0.5161
1760987078.7518077,-320.0,1877.7158,0.5143
1760987078.7757096,-325.0,1670.7205,0.5125
1760987078.7928226,-328.0,1465.5294,0.5107
1760987078.8183575,-320.0,1262.4684,0.5089
1760987078.8456252,-320.0,1061.8556,0.5072
1760987078.866112,-321.0,864.1511,0.5054
1760987078.8828633,-316.0,669.7047,0.5037
1760987078.9007661,-316.0,478.5286,0.5021
1760987078.9121156,-321.0,290.3838,0.5004
1760987078.9450505,-321.0,104.8174,0.4988
1760987078.9496145,-322.0,-78.7048,0.4972
1760987078.9712522,-323.0,-260.4022,0.4956
1760987078.99781,-327.0,-439.9987,0.4941
1760987079.0248644,-325.0,-616.953,0.4925
1760987079.0299735,-322.0,-790.6705,0.491
1760987079.0498009,-329.0,-960.5823,0.4895
1760987079.0735683,-321.0,-1126.3538,0.4881
1760987079.0988076,-325.0,-1287.9868,0.4867
1760987079.1241598,-326.0,-1445.6688,0.4853
1760987079.142497,-327.0,-1599.7135,0.484
1760987079.1625822,-324.0,-1750.4678,0.4827
1760987079.1801262,-325.0,-1898.0165,0.4814
1760987079.1976335,-323.0,-2042.0875,0.4801
1760987079.2154999,-325.0,-2182.304,0.4789
1760987079.237625,-321.0,-2318.45,0.4777
1760987079.2559342,-321.0,-2450.49,0.4766
1760987079.2813637,-322.0,-2578.4719,0.4754
1760987079.3087244,-323.0,-2702.5474,0.4744
1760987079.3272474,-326.0,-2823.0193,0.4733
1760987079.3456156,-322.0,-2940.1941,0.4723
1760987079.3514552,-324.0,-3054.1013,0.4713
1760987079.3821917,-325.0,-3164.4282,0.4703
1760987079.4041376,-321.0,-3270.7737,0.4694
1760987079.4217196,-324.0,-3372.8562,0.4685
1760987079.4464378,-321.0,-3470.5615,0.4677
1760987079.4659376,-323.0,-3563.9673,0.4669
1760987079.4698951,-320.0,-3653.2803,0.4661
1760987079.5016277,-324.0,-3738.7117,0.4653
1760987079.518637,-323.0,-3820.4478,0.4646
1760987079.5353377,-322.0,-3898.6296,0.4639
1760987079.55702,-323.0,-3973.2468,0.4633
1760987079.575579,-325.0,-4044.1414,0.4627
1760987079.5950963,-320.0,-4111.1621,0.4621
1760987079.613807,-313.0,-4174.1094,0.4615
1760987079.6374474,-318.0,-4232.6074,0.461
1760987079.6611636,-317.0,-4286.4434,0.4606
1760987079.6687717,-315.0,-4335.9863,0.4601
1760987079.6887577,-318.0,-4381.9634,0.4597
1760987079.7099142,-318.0,-4424.9629,0.4594
1760987079.7285635,-320.0,-4465.25,0.459
1760987079.7531507,-325.0,-4502.8193,0.4587
1760987079.7763357,-324.0,-4537.5264,0.4584
1760987079.7945795,-323.0,-4569.123,0.4581
1760987079.8163328,-324.0,-4597.1768,0.4579
1760987079.8408902,-328.0,-4621.23,0.4577
1760987079.8609784,-327.0,-4641.1655,0.4575
1760987079.8777483,-324.0,-4657.2271,0.4573
1760987079.8965034,-326.0,-4669.6484,0.4572
1760987079.9210343,-321.0,-4678.459,0.4572
1760987079.9321136,-322.0,-4683.5918,0.4571
1760987079.9627388,-323.0,-4685.061,0.4571
1760987079.9804409,-321.0,-4683.1064,0.4571
1760987079.9993434,-324.0,-4678.1465,0.4572
1760987080.0246649,-320.0,-4670.5498,0.4572
1760987080.043822,-319.0,-4660.4243,0.4573
1760987080.0493464,-322.0,-4647.5967,0.4574
1760987080.0812118,-321.0,-4631.8818,0.4576
1760987080.091258,-326.0,-4613.3652,0.4577
1760987080.1232188,-323.0,-4592.3618,0.4579
1760987080.128689,-321.0,-4569.0923,0.4581
1760987080.1488817,-320.0,-4543.396,0.4583
1760987080.1711617,-320.0,-4514.8433,0.4586
1760987080.1888523,-323.0,-4483.1875,0.4589
1760987080.2107832,-322.0,-4448.6626,0.4592
1760987080.2305734,-323.0,-4411.8193,0.4595
1760987080.255877,-321.0,-4373.1016,0.4598
1760987080.2816663,-321.0,-4332.5811,0.4602
1760987080.3062954,-326.0,-4290.0728,0.4605
1760987080.3264697,-320.0,-4245.4478,0.4609
1760987080.3322341,-322.0,-4198.7017,0.4613
1760987080.3571162,-321.0,-4149.8027,0.4618
1760987080.3802698,-322.0,-4098.7383,0.4622
1760987080.3983545,-322.0,-4045.6563,0.4627
1760987080.422414,-319.0,-3990.801,0.4631
1760987080.439859,-316.0,-3934.2891,0.4636
1760987080.4606388,-321.0,-3876.0415,0.4641
1760987080.467557,-320.0,-3816.0669,0.4647
1760987080.4878497,-322.0,-3754.688,0.4652
1760987080.5095966,-324.0,-3692.3577,0.4657
1760987080.5330412,-322.0,-3629.3445,0.4663
1760987080.5508714,-317.0,-3565.5293,0.4668
1760987080.5741239,-320.0,-3500.3945,0.4674
1760987080.5926006,-325.0,-3433.4634,0.468
1760987080.6165826,-325.0,-3364.8843,0.4686
1760987080.6402102,-325.0,-3295.3572,0.4692
1760987080.6563373,-325.0,-3225.459,0.4698
1760987080.6759753,-328.0,-3155.2461,0.4704
1760987080.6975505,-327.0,-3084.449,0.471
1760987080.7174034,-323.0,-3012.7517,0.4717
1760987080.7408218,-324.0,-2939.8438,0.4723
1760987080.747804,-324.0,-2865.5168,0.4729
1760987080.7679243,-320.0,-2789.8679,0.4736
1760987080.7928722,-323.0,-2713.261,0.4743
1760987080.8198023,-321.0,-2636.1353,0.4749
1760987080.845479,-318.0,-2558.8616,0.4756
1760987080.8641622,-325.0,-2481.6353,0.4763
1760987080.8678071,-323.0,-2404.572,0.477
1760987080.8878303,-327.0,-2327.8567,0.4776
1760987080.9076467,-323.0,-2251.6057,0.4783
1760987080.929171,-327.0,-2175.6597,0.479
1760987080.9560812,-327.0,-2099.6826,0.4796
1760987080.9814897,-326.0,-2023.4353,0.4803
1760987080.9901726,-324.0,-1946.842,0.4809
1760987081.0225248,-324.0,-1869.8666,0.4816
1760987081.0396998,-322.0,-1792.5038,0.4823
1760987081.0581758,-325.0,-1714.891,0.483
1760987081.0793474,-323.0,-1637.3605,0.4836
1760987081.0996354,-324.0,-1560.3246,0.4843
1760987081.109425,-322.0,-1484.0466,0.485
1760987081.1392703,-321.0,-1408.5085,0.4856
1760987081.1487691,-322.0,-1333.4952,0.4863
1760987081.1806233,-316.0,-1258.7833,0.4869
1760987081.198919,-320.0,-1184.2489,0.4876
1760987081.2200236,-323.0,-1109.98,0.4882
1760987081.238813,-322.0,-1036.4065,0.4889
1760987081.2568767,-323.0,-964.0808,0.4895
1760987081.2679958,-325.0,-893.2465,0.4901
1760987081.300429,-323.0,-823.7354,0.4907
1760987081.3181992,-323.0,-755.1405,0.4913
1760987081.3297267,-326.0,-687.0393,0.4919
1760987081.3473146,-327.0,-619.2729,0.4925
1760987081.371909,-325.0,-552.0407,0.4931
1760987081.3940063,-328.0,-485.6432,0.4937
1760987081.4125445,-329.0,-420.2599,0.4942
1760987081.4369102,-331.0,-355.995,0.4948
1760987081.465858,-327.0,-292.8968,0.4954
