Tiempo (s),PPG Suavizada,Primera Derivada,Segunda Derivada
21.874562978744507,-67064.37328296772,8902.34375000091,274007.60860246007
21.88870668411255,-66984.34787087978,10960.400927198862,229311.09417908147
21.909684658050537,-66889.00686813254,12571.321256866213,163106.0589800768
21.92873787879944,-66783.20673076992,13570.09787088009,86624.31318697373
21.94824767112732,-66671.88530219845,13957.310267857792,21477.66783980387
21.974703311920166,-66559.8897664842,13913.740556316952,-25968.78219435439
21.98993182182312,-66449.26545329738,13541.809752748122,-62442.31842356385
22.011266708374023,-66343.22081044022,12914.66346153993,-88739.75145951363
22.035468339920044,-66242.63083791274,12121.973729395904,-119828.7796189561
22.052295684814453,-66149.26923076989,10997.402987636633,-158486.1671531712
22.073906898498535,-66066.67239011056,9586.195054945165,-195536.5191448095
22.096144437789917,-65995.89010989077,7868.818681319681,-240457.05271294081
22.110588312149048,-65940.77129120944,5738.882211538112,-288157.0333964305
22.132550954818726,-65904.06799450616,3258.3061469767927,-329933.25034340157
22.148153066635132,-65888.63839285781,459.9502060436862,-356008.00566601264
22.17573356628418,-65896.70879120946,-2437.8219436794097,-324496.42642507114
22.192954540252686,-65927.64354395668,-4731.992616757452,-215994.69866089293
22.20966935157776,-65972.42067307758,-5893.737122253697,-79288.0215489049
22.23180341720581,-66021.94333791274,-6000.600961539931,26588.523781015283
22.248445749282837,-66068.43028846222,-5468.320741757452,74405.2090489049
22.279573678970337,-66109.43646978086,-4810.117616757452,75824.44411042388
22.295199394226074,-66145.39217033033,-4255.12963599067,51488.184666823145
22.309685945510864,-66177.51854395671,-3986.306662088282,18918.215573648922
22.331414937973022,-66209.17307692375,-3952.4381868122873,908.1494678753188
22.347963094711304,-66240.75755494571,-3971.776270602277,-1509.1110062712687
22.379558563232422,-66272.72149725338,-3976.5839629126276,-3766.7410716153427
22.394978284835815,-66304.38289835231,-4032.0441277481223,-25665.61856104954
22.4093074798584,-66337.23420329735,-4387.23385988942,-52330.60396636801
22.428011894226074,-66374.57864011054,-4869.3337912100105,-55578.2108516496
22.447972059249878,-66415.14354395671,-5276.485233515814,-55893.44737279589
22.475109815597534,-66459.0024038468,-5763.628949174745,-84893.8658998577
22.49442410469055,-66507.36160714351,-6634.787087913537,-115883.6280907849
22.509422779083252,-66565.15899725341,-7617.766998627303,-89999.3561125143
22.53034520149231,-66629.24587912155,-8074.776785713766,5062.564388822466
22.547293186187744,-66694.35542582483,-7536.765968406144,144399.78966339596
22.576523065567017,-66749.83413461605,-5764.380151099431,274554.9128604807
22.58980131149292,-66786.58550824242,-3143.887362638452,348516.1079155432
22.609655141830444,-66800.13633241826,-188.12242445073935,366098.2572116609
22.631596326828003,-66789.59546703364,2713.6847527481223,347021.752661476
22.647815227508545,-66756.71737637429,5364.225618132878,312780.3592890359
22.675482511520386,-66703.76785714351,7718.170501372697,273403.9641997583
22.69234323501587,-66633.22664835233,9738.68904532901,227818.0803572809
22.710696697235107,-66547.94883241825,11363.259787089191,170713.31988319117
22.732966661453247,-66451.4144917589,12470.10216346007,96707.85757202793
22.750171661376953,-66348.42719780288,12910.585508241638,24206.140539376975
22.778823137283325,-66244.84512362703,12857.4004120901,-24300.040779451137
22.793129444122314,-66142.70879120944,12521.78485577042,-62844.74802561135
22.808282613754272,-66044.4965659347,11851.88444368032,-96930.53528519612
22.83777689933777,-65953.07864011056,10970.896291207282,-120310.35370864629
22.85482621192932,-65868.96222527539,9926.918784341979,-144609.0530561719
22.880604028701782,-65794.24793956109,8657.151442308532,-174686.64148361768
22.895326137542725,-65730.44780219845,7131.932520604096,-212449.29387029287
22.910521745681763,-65680.13701923142,5257.962740383846,-254344.89826574235
22.929226636886597,-65646.32039835231,3062.414148352218,-294905.7778158135
22.94803524017334,-65631.13839285779,539.4702953308297,-333194.2715488481
22.975332260131836,-65637.68887362702,-2268.694196429351,-347087.4828298065
22.98901128768921,-65667.43750000065,-5013.929429946074,-293375.20389759674
23.009187936782837,-65717.91174450616,-6962.697458790899,-166891.58009950235
23.02682113647461,-65778.84065934131,-7684.194711538112,-28961.51699872007
23.04689121246338,-65840.85885989077,-7426.08173077042,62522.80434398472
23.077783346176147,-65897.65796703364,-6683.829842034356,92935.75077282412
23.09244680404663,-65947.80013736332,-5939.109718405234,78719.25437859772
23.110299587249756,-65992.68372252812,-5424.321771976793,51400.99158643352
23.1311776638031,-66034.58928571494,-5116.693853022298,33875.18243459908
23.147031545639038,-66074.55082417648,-4882.318853023207,26494.623540543216
23.175086975097656,-66112.70638736332,-4692.779876373606,21366.328983617677
23.188540935516357,-66149.63530219845,-4540.4575892853245,11678.507039789565
23.208449840545654,-66185.35370879188,-4505.923763736973,-10943.402300767957
23.22844362258911,-66221.73008241825,-4715.552026097612,-30942.812070748005
23.2469801902771,-66260.80254120944,-5001.008756868941,-26025.122338694473
23.269709587097168,-66301.74622252815,-5131.953983516723,-12319.71153839595
23.289509057998657,-66342.91380494571,-5198.124141483277,-6705.818595492019
23.310374975204468,-66384.91620879188,-5239.247081044596,-11890.453296643955
23.326980113983154,-66426.74175824242,-5388.37139422958,-53320.58078636237
23.34627676010132,-66471.13015109955,-6092.376373626394,-108945.74175836169
23.378785371780396,-66524.21978022045,-7131.503262363367,-99090.24081389362
23.394019603729248,-66585.23420329737,-7677.8202266486915,-5310.7293097127695
23.410136699676514,-66647.06490384683,-7216.474931318771,130659.50163115757
23.4303936958313,-66700.69780219847,-5587.26820055017,262106.42384955919
23.44638419151306,-66736.46119505563,-3022.7721497258244,343438.78777480085
23.479283094406128,-66749.06215659408,-92.24759615335643,360957.88976655283
23.494780778884888,-66737.93715659408,2752.5540865390212,338938.28339626
23.508967638015747,-66705.02129120946,5330.764938186803,303311.1907622583
23.52691888809204,-66652.6449175831,7605.533138735154,262313.00437848404
23.546351671218872,-66583.3327609897,9527.773008242548,226692.6189046785
23.57747220993042,-66500.20054945121,11232.61504121001,196758.56370190557
23.593003034591675,-66403.61092033033,12675.910027473037,149847.345037756
23.608330249786377,-66297.38598901164,13630.172561814106,88702.19136326795
23.62619924545288,-66185.52815934131,14095.145089285325,28442.38281232947
23.646249055862427,-66071.86366758308,14085.250686811378,-27962.15015450798
23.675288915634155,-65960.16414835233,13647.750686813197,-71840.39105408147
23.688278436660767,-65853.49965659407,12935.804429946074,-106839.6935094711
23.708499908447266,-65753.19127747319,11938.31559066166,-146240.234375
23.72620177268982,-65662.48660714348,10595.960679946074,-183291.927799047
23.745917558670044,-65583.65590659405,9005.644745876907,-223674.3968921928
23.788418292999268,-65518.39629120945,7017.170329670989,-277920.56576208776
23.788905382156372,-65471.38118131932,4558.9156936835025,-329895.6902473833
23.806215286254883,-65445.453640110514,1738.8392857128565,-375977.9039322382
23.8343243598938,-65443.55975274791,-1456.7307692323084,-396764.7342890075
23.851601600646973,-65468.76133241823,-4609.396462911263,-337587.4613666951
23.88430166244507,-65517.31009615449,-6858.130151099431,-198946.43930297205
23.900206565856934,-65578.49141483582,-7792.539491758816,-53407.77386669515
23.9096257686615,-65641.99072802263,-7712.654532966553,41328.17865726679
23.93165349960327,-65701.89388736329,-7131.288633242548,72123.43320742321
23.948320627212524,-65756.09134615451,-6558.679601647782,50922.10036065125
23.978978872299194,-65806.83276098965,-6316.535027472128,16464.73643529589
23.99433207511902,-65857.15590659407,-6295.243818683048,-988.6353880688148
24.009097814559937,-65907.55666208858,-6332.353193681229,-7377.876030034258
24.02645754814148,-65958.47355769297,-6413.289835163596,-8653.577867448803
24.04582118988037,-66010.1692994512,-6470.81043956041,-6174.611521430506
24.078965663909912,-66062.00652472593,-6512.083619506484,-16407.05485925764
24.09364628791809,-66114.3626373633,-6733.323317308532,-38422.636933319154
24.106600761413574,-66169.73969780287,-7126.84581043959,-46504.764766325476
24.129749298095703,-66228.39217033033,-7477.3995535697395,-37700.94651446243
24.15421223640442,-66289.37809065999,-7730.060954670989,-22513.253348336093
24.181419134140015,-66352.07314560507,-7837.611607143117,610.3515625568434
24.19560933113098,-66414.77987637428,-7720.29532967008,20328.060611177534
24.20545244216919,-66475.59787087979,-7512.362637364276,26903.760302218416
24.231069803237915,-66534.9776785721,-7289.835164834585,23776.882297511293
24.247282028198242,-66592.23523351715,-7131.932520604096,-11137.90994173769
24.27909541130066,-66649.08859890177,-7468.041723902388,-75666.1551339448
24.295459747314453,-66711.72390109958,-8342.591002747213,-109454.14448821111
24.305092811584473,-66782.57005494573,-9219.308035713766,-74548.74227335039
24.329658269882202,-66859.232829671,-9535.37087912082,21037.678142192817
24.346233367919922,-66935.13598901166,-8882.705185438681,143181.76940236072
24.375365495681763,-67001.35611263802,-7244.462568683048,248081.75223211036
24.38939070701599,-67051.04739011059,-4913.397149724915,311680.3850448377
24.404927253723145,-67079.97046703362,-2257.5764079656437,330921.88573141355
24.42646312713623,-67087.16861263804,381.35302197770216,314438.3692479096
24.445274353027344,-67073.86881868198,2773.4375000009095,283032.76313528157
24.47416090965271,-67042.79361263802,4909.8772321422075,257267.87860571675
24.488635063171387,-66995.3107829677,6889.723557692378,227977.71076585603
24.504964590072632,-66932.55803571494,8557.520604395904,178673.37740381117
24.52497434616089,-66858.39045329737,9748.497596153356,121740.32022659275
24.54501748085022,-66776.58207417649,10505.365728021388,64805.92161750564
24.578526258468628,-66690.30460164903,10785.392342033447,9106.981885395271
24.593276023864746,-66604.01579670396,10651.077438187713,-34343.34220474966
24.60505771636963,-66519.88736263802,10235.898866757452,-61909.76991769048
24.625489234924316,-66440.24141483584,9660.521119504665,-82612.09005826231
24.645255088806152,-66365.31902472595,8914.105425825255,-110281.80803560872
