Tiempo (s),PPG Suavizada,Primera Derivada,Segunda Derivada
51.4359769821167,-62818.25412087974,-8628.64869505529,-352654.4256525028
51.44415807723999,-62899.51614011051,-10623.26150412082,-142242.76699869166
51.46877431869507,-62988.226304945674,-10904.532967034356,23073.97192640792
51.48739528656006,-63073.98866758306,-10254.077953298292,106241.41483523886
51.52349233627319,-63152.29155219845,-9204.670329670535,124038.1932522041
51.52428460121155,-63221.263392857785,-8269.466861263027,86486.14569034407
51.54223275184631,-63284.603021978655,-7820.891998625029,35527.826665514796
51.5734589099884,-63346.397664835786,-7701.02163461479,-1789.4702955061348
51.588555097579956,-63407.81936813249,-7849.5235233531275,-38759.336366780415
51.6014039516449,-63471.990041209436,-8321.171016483277,-65229.814131072315
51.63085103034973,-63540.958104396224,-8893.200549450285,-68791.31610583044
51.650883436203,-63614.28125000064,-9421.832074176564,-71213.94230767919
51.68194007873535,-63691.70741758305,-10032.623626373152,-79305.46016481798
51.68350887298584,-63774.80322802261,-10690.719436813652,-76017.61031943966
51.70621037483215,-63862.75892857207,-11248.905391484186,-80194.82958445678
51.729756116867065,-63954.78571428636,-11973.83671016496,-120359.98669296077
51.74910235404968,-64054.34031593471,-13174.665178571558,-141813.50875679756
51.77817940711975,-64165.5803571435,-14242.85285027372,-68125.96583105801
51.79827928543091,-64282.22596153909,-14264.680631868487,93189.28142155868
51.806464433670044,-64393.8152472534,-12751.824347528782,285428.5606971416
51.8318977355957,-64486.25515109955,-9697.82366071422,438849.4805975824
51.84812378883362,-64548.980425824826,-5730.232657967463,507267.8786057736
51.881953954696655,-64577.93887362703,-1581.537603021843,506949.959220492
51.88316226005554,-64574.285027473175,2380.9666895604096,479050.856370236
51.90100359916687,-64539.84340659406,6083.276098901933,439640.92548085883
51.93135213851929,-64476.952609890744,9415.221497254151,387720.7997080063
51.94751811027527,-64389.199862637994,12286.808894230035,318859.72913786984
51.98210072517395,-64280.363667583064,14516.97716346007,225885.07683727244
51.983179330825806,-64156.92822802263,15900.970123626394,127234.8257213025
52.00068521499634,-64025.94814560504,16552.73437500091,38623.85173422922
52.03280854225159,-63892.08447802262,16518.95175137406,-43473.12843404438
52.05100083351135,-63761.64491758306,15857.1643200562,-106910.7894059016
52.080679416656494,-63638.36984890172,14808.379120879636,-152350.45716016772
52.081374168395996,-63524.71085164898,13419.557005493516,-191046.74622249717
52.101208209991455,-63423.65693681382,11751.63118131968,-214752.53262354954
52.13256335258484,-63336.68475274787,9983.516483516723,-236862.01493836733
52.15140199661255,-63263.920673077555,7961.838942305803,-288295.2008928612
52.1825635433197,-63209.295329670975,5370.793269230944,-356476.16543593584
52.18341255187988,-63177.98798076986,2258.2202953308297,-414580.29275418085
52.199995040893555,-63173.16380494568,-1262.4914148359494,-457841.4749313993
52.23328375816345,-63198.187843407235,-5067.2433035715585,-447737.8090658135
52.25343370437622,-63254.23969780283,-8426.296359888966,-329279.9729567264
52.26100564002991,-63333.00858516546,-10335.72287087918,-136406.1963428469
52.28429937362671,-63419.61126373689,-10608.795501374516,36739.13976646759
52.30096673965454,-63502.74931318745,-9747.8966346157,131163.88006528723
52.334054946899414,-63575.577609890744,-8510.17342032992,139424.41835504837
52.35029482841492,-63638.91208791273,-7517.1059409349255,103404.28614361485
52.377331018447876,-63695.8513049457,-6855.7048420320825,74727.15273016207
52.379565715789795,-63748.60336538524,-6321.4714972523325,63460.46531589877
52.39902997016907,-63796.99484890174,-5840.337396977702,51882.565676464765
52.41956663131714,-63842.048763736886,-5491.350446428896,28339.09254803757
52.45670700073242,-63884.8564560446,-5386.911916209101,-9427.584134527933
52.45935249328613,-63928.23935439623,-5642.191792581343,-48575.93578299202
52.480082750320435,-63975.131524725904,-6164.126888736973,-68213.15891156132
52.501959562301636,-64026.86538461602,-6733.602335166324,-77741.35044641639
52.51950120925903,-64082.869162088566,-7407.988495879636,-119818.0481626423
52.548378705978394,-64145.3932005501,-8650.691105768601,-175681.98403154156
52.56433463096619,-64221.28021978086,-10218.9002403843,-146033.65384618883
52.58207130432129,-64308.895604396246,-10987.229567307622,-2112.7554087172484
52.60304546356201,-64397.075892857785,-10252.704326923777,188294.12774721277
52.621028900146484,-64472.93887362703,-7974.523523352218,358728.42977340723
52.64255428314209,-64524.66826923142,-4513.049450549261,470634.71196781844
52.66652822494507,-64545.147664835815,-444.36813186712243,521403.88907960756
52.68175387382507,-64531.778159341295,3829.41277472446,520709.02730073954
52.70968818664551,-64483.87706044022,7886.97630494471,476765.05623292085
52.727431535720825,-64405.58653846218,11457.653674451194,414937.1136676052
52.75667381286621,-64300.554601649004,14525.970123626394,348149.89697812847
52.77598690986633,-64173.17101648416,17028.05202610125,272193.99253090157
52.77997803688049,-64028.105769231384,18881.07400412082,181753.30528814014
52.80887198448181,-63871.073832418224,19936.104910711492,81200.90358863762
52.82846808433533,-63709.12809066,20180.28846153902,-7373.851733973424
52.857441425323486,-63548.1892170336,19818.123282967917,-73672.78717379122
52.85908126831055,-63392.038118132514,19001.52386675836,-123488.20612984923
52.88093018531799,-63244.164835165466,17842.31198489033,-165792.94728703075
52.90276002883911,-63106.56112637427,16348.83671016587,-205145.19660019912
52.92038059234619,-62982.58344780281,14559.988839287143,-246877.14629129687
52.9498553276062,-62873.601304945674,12398.80236950512,-298731.5418957337
52.96697545051575,-62784.20260989073,9780.284168955404,-356759.207589306
52.9998996257782,-62717.11675824239,6690.6550480762235,-420318.9388736064
53.016013383865356,-62677.15212912151,3055.181146977702,-481461.4096839591
53.01715898513794,-62668.233859890744,-1012.7275068671224,-508068.713513012
53.04952931404114,-62693.355769231384,-5073.918269230489,-441176.8651271757
53.06657886505127,-62749.41655219843,-8071.557348901933,-263476.02592721843
53.10246920585632,-62822.500686813815,-9289.534684065984,-60748.08980071111
53.11837911605835,-62898.04910714349,-9043.526785713311,73004.75403508244
53.11933898925781,-62967.19711538523,-8121.458619504665,118122.47810772191
53.15075945854187,-63027.99244505556,-7153.567135989761,107358.82769563432
53.167826652526855,-63081.654189561064,-6403.717376374516,75169.82529196526
53.203471183776855,-63130.451923077555,-5950.8499313183165,41506.58911405003
53.20418405532837,-63176.86778846216,-5739.611950549715,18535.90745182032
53.22059464454651,-63222.28571428635,-5654.275412089191,7340.315934129649
53.24392580986023,-63267.336195055585,-5622.166895603641,-3574.9162945535318
53.27543783187866,-63312.24038461601,-5711.474072802048,-26956.076150497665
53.27851152420044,-63358.71978022042,-6053.464114011604,-50598.81524724119
53.3015718460083,-63409.095810440194,-6521.055116757907,-55579.55228360356
53.32031798362732,-63463.056662088544,-6942.736950549261,-46896.4629120876
53.34979319572449,-63520.17960164898,-7271.3985233513085,-39786.87328299202
53.36535382270813,-63579.399038462165,-7579.326923077133,-70382.25446433443
53.400827407836914,-63641.44883241822,-8397.51459478066,-142517.76055974117
53.401926040649414,-63713.759271978655,-9859.611092032992,-159751.13753430036
53.416879653930664,-63799.202609890744,-10953.532795329465,-55401.14182699085
53.44430589675903,-63889.01579670393,-10746.029361264846,121489.47244151031
53.4611120223999,-63971.13907967098,-9009.7012362653,296088.9208449089
53.499587535858154,-64033.17101648417,-6008.606627746303,422262.67384964443
53.500401973724365,-64067.27678571492,-2253.4984546709893,485263.02798757114
53.51651453971863,-64069.22699175891,1755.6018200548351,487344.9304602673
53.544315814971924,-64039.187156594046,5544.020432693287,442072.9417067548
53.56641244888306,-63980.522664835815,8828.768887362912,380813.7663117463
53.57790541648865,-63897.92685439624,11637.040693681229,325226.1654361064
53.60071277618408,-63794.330013736915,14032.387534340614,263852.9683208333
53.618247747421265,-63673.40865384679,15858.688186814561,182128.90625
53.64880561828613,-63540.59100274788,16946.450034340614,87649.1672388795
53.664971590042114,-63402.26545329734,17261.074862636633,-2684.205442989196
53.69756817817688,-63264.413804945696,16903.502747252787,-218396.88204408958
53.69833564758301,-63131.809409341295,13766.7247499312,-57390.72092632113
53.71532320976257,-63044.1462089468,15985.251212431649,394233.9336490477
53.74369931221008,-62876.04538994239,20074.467688315963,113108.9784412893
53.76110553741455,-62722.95472593374,17794.994867492278,-335334.5333972015
53.79152870178223,-62591.32547206251,14709.115153960738,-436135.39498568344
53.80547523498535,-62487.60888347037,10816.828547721343,-536936.2565741085
53.815131425857544,-62418.25621529897,6118.135048775002,-637737.1181625335
53.84886574745178,-62389.71872268997,613.0346571208065,-738537.979750987
53.86427664756775,-62408.44766078504,-5698.47262724079,-839338.8413393836
53.89413642883301,-62480.89428472582,-12816.386804309332,-940139.702927837
53.89517617225647,-62613.50984965399,-20740.707874086183,-1040940.5645162906
53.915236949920654,-62812.7456107112,-29471.43583656998,-1141741.426104687
53.94282293319702,-63085.05282303911,-39008.570691761175,-906706.5003727635
53.95772457122803,-63436.88274177938,-43978.739842534196,-621271.1438466277
