tiempo_relativo_s,Crudo,Filtrado,Normalizado
8.024735450744629,-63333.0,683.8115,0.4464
8.025820016860962,-63392.0,580.0828,0.4458
8.049376010894775,-63427.0,481.1697,0.4452
8.068941354751587,-63455.0,389.8309,0.4446
8.084043025970459,-63462.0,307.0127,0.4441
8.115391731262207,-63469.0,234.7847,0.4437
8.137380599975586,-63473.0,175.8755,0.4434
8.147835731506348,-63500.0,131.4908,0.4431
8.17677354812622,-63547.0,99.1901,0.4429
8.186852216720581,-63591.0,72.491,0.4428
8.206844329833984,-63637.0,43.1879,0.4426
8.234670639038086,-63692.0,5.2352,0.4424
8.261467933654785,-63745.0,-42.8759,0.4421
8.275080442428589,-63801.0,-98.6107,0.4417
8.289427280426025,-63846.0,-157.3498,0.4414
8.309457540512085,-63902.0,-214.3698,0.441
8.339564800262451,-63948.0,-266.2544,0.4407
8.357514381408691,-63989.0,-311.4933,0.4405
8.382025241851807,-64047.0,-350.1471,0.4402
8.392210721969604,-64097.0,-383.3703,0.44
8.411408185958862,-64160.0,-413.0924,0.4399
8.443265676498413,-64208.0,-441.4129,0.4397
8.4545156955719,-64252.0,-469.5428,0.4395
8.481628179550171,-64304.0,-497.0234,0.4394
8.48499321937561,-64361.0,-522.2034,0.4392
8.505897998809814,-64418.0,-543.8271,0.4391
8.538887739181519,-64459.0,-561.9457,0.439
8.54428768157959,-64503.0,-577.1247,0.4389
8.569485187530518,-64544.0,-589.2929,0.4388
8.584027290344238,-64568.0,-597.5535,0.4388
8.604568719863892,-64463.0,-599.4858,0.4388
8.64077091217041,-64235.0,-587.5224,0.4388
8.651624202728271,-63956.0,-544.9056,0.4391
8.670873880386353,-63704.0,-449.3004,0.4397
8.69416856765747,-63547.0,-286.6157,0.4406
8.710349082946777,-63483.0,-66.0383,0.4419
8.725260019302368,-63484.0,176.2514,0.4434
8.74436640739441,-63502.0,389.6901,0.4446
8.766005039215088,-63506.0,531.3999,0.4455
8.795307874679565,-63512.0,584.5576,0.4458
8.816487312316895,-63549.0,562.147,0.4457
8.836428880691528,-63603.0,495.1744,0.4453
8.856381893157959,-63643.0,414.8658,0.4448
8.876060247421265,-63672.0,340.9658,0.4443
8.895012855529785,-63684.0,280.5692,0.444
8.92436695098877,-63697.0,233.1712,0.4437
8.925225496292114,-63694.0,196.036,0.4435
8.947373628616333,-63693.0,167.1045,0.4433
8.97536015510559,-63675.0,145.6419,0.4432
8.985228538513184,-63656.0,131.8092,0.4431
9.003342866897583,-63655.0,125.7729,0.4431
9.037683963775635,-63695.0,126.0979,0.4431
9.061823606491089,-63768.0,127.7412,0.4431
9.075573921203613,-63848.0,121.7925,0.443
9.094942331314087,-63908.0,98.7166,0.4429
9.110058069229126,-63923.0,54.2902,0.4426
9.129791975021362,-63909.0,-5.8031,0.4423
9.14975380897522,-63872.0,-66.5602,0.4419
9.170301675796509,-63821.0,-109.8719,0.4417
9.190304279327393,-63787.0,-122.6396,0.4416
9.209118604660034,-63801.0,-102.748,0.4417
9.232460021972656,-63835.0,-60.6367,0.442
9.243494272232056,-63882.0,-15.4887,0.4422
9.277435302734375,-63931.0,13.0728,0.4424
9.284538507461548,-63984.0,13.2893,0.4424
9.303940773010254,-64034.0,-15.1308,0.4422
9.32434344291687,-64104.0,-63.3981,0.4419
9.35589075088501,-64189.0,-119.8154,0.4416
9.385894536972046,-64301.0,-176.1465,0.4413
