timestamp,Crudo,Filtrado,Normalizado
1761575810.9539385,-67277.0,-1.119387907433046e-06,0.4649
1761575810.9732306,-67300.0,-1.1828825695562994e-06,0.465
1761575810.9931679,-67327.0,-1.2927142592272908e-06,0.465
1761575811.0132234,-67345.0,-1.4593429819073753e-06,0.4651
1761575811.0332112,-67379.0,-1.6655374974388043e-06,0.4652
1761575811.0529451,-67406.0,-1.8742868111695575e-06,0.4653
1761575811.0722098,-67434.0,-2.046999261090406e-06,0.4655
1761575811.0932708,-67451.0,-2.1630211981961156e-06,0.4656
1761575811.1121721,-67477.0,-2.2305804683070373e-06,0.4657
1761575811.1322289,-67497.0,-2.283341980214394e-06,0.4659
1761575811.1536365,-67523.0,-2.363918723236144e-06,0.466
1761575811.1721609,-67562.0,-2.502357529557524e-06,0.4661
1761575811.1921577,-67602.0,-2.700403888239444e-06,0.4662
1761575811.2121785,-67646.0,-2.9297165336047305e-06,0.4663
1761575811.2321682,-67697.0,-3.145336599715629e-06,0.4663
1761575811.2514374,-67732.0,-3.30799138571362e-06,0.4663
1761575811.2715938,-67751.0,-3.4041354325598184e-06,0.4663
1761575811.2922924,-67687.0,-3.45346802883874e-06,0.4662
1761575811.3122127,-67521.0,-3.499747171871842e-06,0.4662
1761575811.3325756,-67295.0,-3.5891000320660514e-06,0.4664
1761575811.3519282,-67071.0,-3.7465104994360205e-06,0.4667
1761575811.3717802,-66884.0,-3.962394418115253e-06,0.4674
1761575811.3922467,-66773.0,-4.196378196635017e-06,0.4684
1761575811.4122832,-66709.0,-4.3968456580397295e-06,0.4696
1761575811.4321573,-66685.0,-4.526755382351856e-06,0.4707
1761575811.4514325,-66673.0,-4.5827721052581124e-06,0.4716
1761575811.4728885,-66668.0,-4.597790702910667e-06,0.472
1761575811.491266,-66670.0,-4.625099378621454e-06,0.4721
1761575811.51237,-66713.0,-4.711719485585329e-06,0.4718
1761575811.532253,-66767.0,-4.874178208693606e-06,0.4713
1761575811.551949,-66814.0,-5.08910703817369e-06,0.4708
1761575811.5716326,-66839.0,-5.303867065084312e-06,0.4703
1761575811.5919437,-66851.0,-5.462361651106244e-06,0.4697
1761575811.6122868,-66854.0,-5.533335168620941e-06,0.4692
1761575811.6320543,-66854.0,-5.526833857916728e-06,0.4687
1761575811.6514597,-66864.0,-5.4901225659605936e-06,0.4682
1761575811.671649,-66877.0,-5.48455555679563e-06,0.4678
1761575811.6921492,-66901.0,-5.554629263859417e-06,0.4674
1761575811.7131135,-66933.0,-5.7047374291102895e-06,0.4671
1761575811.7323768,-66964.0,-5.8956682256278144e-06,0.4667
1761575811.7522273,-66991.0,-6.063180597295684e-06,0.4663
1761575811.7711334,-67030.0,-6.149833171857548e-06,0.4659
1761575811.790472,-67059.0,-6.134250787913896e-06,0.4654
1761575811.8108466,-67086.0,-6.04287251539039e-06,0.4648
1761575811.8311987,-67122.0,-5.937714546793873e-06,0.4643
1761575811.850291,-67143.0,-5.885697950441275e-06,0.4638
1761575811.8711853,-67168.0,-5.9246224968722155e-06,0.4633
1761575811.8911169,-67182.0,-6.042996547293709e-06,0.4629
1761575811.9111853,-67193.0,-6.18436918818688e-06,0.4624
1761575811.9310465,-67204.0,-6.274648907193184e-06,0.462
1761575811.9508886,-67220.0,-6.259161263127502e-06,0.4616
1761575811.970663,-67237.0,-6.1308743954889875e-06,0.4612
1761575811.9908614,-67246.0,-5.935192456706506e-06,0.4608
1761575812.011304,-67267.0,-5.74822372523797e-06,0.4605
1761575812.0311882,-67291.0,-5.638831678653309e-06,0.4601
1761575812.0511916,-67313.0,-5.633311843728987e-06,0.4597
1761575812.0712109,-67331.0,-5.700728943218015e-06,0.4593
1761575812.091209,-67341.0,-5.766947720819625e-06,0.4589
1761575812.1103454,-67320.0,-5.751025545997343e-06,0.4585
1761575812.130606,-67204.0,-5.6060880594580834e-06,0.4581
1761575812.1508088,-66993.0,-5.344030577209469e-06,0.4578
1761575812.171499,-66717.0,-5.031035102693049e-06,0.4576
1761575812.1909835,-66470.0,-4.755368123079369e-06,0.4577
1761575812.2111475,-66285.0,-4.583058329160175e-06,0.4582
1761575812.2311103,-66183.0,-4.5236502767381156e-06,0.4589
1761575812.251117,-66141.0,-4.5237258345127665e-06,0.4598
1761575812.270154,-66123.0,-4.4922609618324135e-06,0.4605
1761575812.291339,-66129.0,-4.3458138368817255e-06,0.4609
1761575812.3119566,-66147.0,-4.0511243276416875e-06,0.4608
1761575812.3309135,-66190.0,-3.643396997674208e-06,0.4603
1761575812.3511047,-66247.0,-3.2102971764098546e-06,0.4595
1761575812.371143,-66303.0,-2.848842432000412e-06,0.4585
1761575812.3911252,-66337.0,-2.6163499860143167e-06,0.4575
1761575812.4108772,-66339.0,-2.5002100763697616e-06,0.4564
1761575812.431198,-66333.0,-2.422373308162748e-06,0.4555
1761575812.4495022,-66337.0,-2.2772351214394625e-06,0.4547
1761575812.4695783,-66338.0,-1.9845876728880566e-06,0.4539
1761575812.490082,-66357.0,-1.5311420950363311e-06,0.4533
1761575812.5101206,-66375.0,-9.791990369238074e-07,0.4527
1761575812.5302672,-66399.0,-4.3714983702779074e-07,0.4522
1761575812.5501213,-66428.0,-5.7441562965494295e-09,0.4516
1761575812.5701606,-66466.0,2.732368512758911e-07,0.4509
1761575812.5896323,-66519.0,4.3974788485971256e-07,0.4503
1761575812.6104198,-66563.0,5.973251752601195e-07,0.4496
1761575812.63011,-66592.0,8.621047302303654e-07,0.4489
1761575812.6498742,-66631.0,1.3040154780945384e-06,0.4481
1761575812.6700585,-66660.0,1.9098177834119017e-06,0.4474
1761575812.6898985,-66691.0,2.5873753634011206e-06,0.4468
1761575812.7098813,-66715.0,3.210128725658629e-06,0.4461
1761575812.729956,-66723.0,3.680279053144569e-06,0.4456
1761575812.749484,-66744.0,3.979089658348177e-06,0.445
1761575812.7699378,-66765.0,4.178387202755377e-06,0.4445
1761575812.7905319,-66773.0,4.40634767349694e-06,0.4441
1761575812.8098092,-66794.0,4.7836927848515465e-06,0.4437
1761575812.8298194,-66815.0,5.3619033075614944e-06,0.4433
1761575812.8498006,-66837.0,6.094901641788262e-06,0.4429
1761575812.8698692,-66855.0,6.859514734698917e-06,0.4425
1761575812.889887,-66878.0,7.515662658158943e-06,0.4421
1761575812.9104152,-66905.0,7.976783133333994e-06,0.4417
1761575812.9303882,-66892.0,8.25499002893578e-06,0.4413
1761575812.9497013,-66758.0,8.457325792615683e-06,0.441
1761575812.969285,-66503.0,8.733667572013767e-06,0.4407
1761575812.9899127,-66198.0,9.201426883475531e-06,0.4406
1761575813.0102825,-65940.0,9.884664120000356e-06,0.4408
1761575813.0300865,-65767.0,1.0698948117164016e-05,0.4415
1761575813.049839,-65691.0,1.1490908944574374e-05,0.4425
1761575813.0693107,-65675.0,1.211388985354105e-05,0.4436
1761575813.089687,-65690.0,1.2502254035032852e-05,0.4445
1761575813.110472,-65701.0,1.2706558903849942e-05,0.4449
1761575813.1297264,-65721.0,1.2870656127140579e-05,0.4448
1761575813.1492004,-65762.0,1.3160760383882723e-05,0.4443
1761575813.1689544,-65824.0,1.3681205828119898e-05,0.4435
1761575813.1886868,-65904.0,1.4419322297928646e-05,0.4426
1761575813.209088,-65960.0,1.5248231169690566e-05,0.4417
1761575813.229088,-66009.0,1.598772532237467e-05,0.4408
1761575813.2491436,-66054.0,1.6493896083825522e-05,0.4401
1761575813.2687516,-66090.0,1.6732765470887907e-05,0.4394
